> No.0   color.3
112.800945   38.317508
112.794771   38.313938
112.786245   38.310284
112.780156   38.305412
112.758232   38.295668
> No.4522   color.3
113.353385   38.699631
113.318702   38.673619
113.300742   38.659994
113.287736   38.647607
113.271565   38.628895
113.249483   38.607975
113.233212   38.596352
113.207642   38.570783
113.191371   38.548701
113.179749   38.540565
113.163478   38.538241
113.136746   38.534754
113.101879   38.520807
> No.4523   color.3
113.441367   38.807119
113.423907   38.796754
113.412997   38.788293
113.405399   38.780767
113.391255   38.770408
113.386600   38.766317
113.376276   38.756447
113.352921   38.738144
113.332001   38.723035
113.320379   38.712575
113.306432   38.691655
113.299459   38.676546
> No.4524   color.3
113.445176   38.816783
113.447947   38.819093
113.453260   38.822558
113.460190   38.826947
113.466196   38.834339
113.471509   38.842885
113.478670   38.853049
113.484608   38.860315
113.492239   38.869037
113.501506   38.876668
113.514043   38.887024
113.527125   38.897926
> No.4525   color.3
112.669353   38.934307
112.672486   38.937598
112.676795   38.942125
112.683249   38.948904
112.687251   38.953106
112.690426   38.958399
112.693520   38.963557
112.696633   38.968745
112.696944   38.969262
112.699323   38.973227
112.703482   38.979069
112.707857   38.984416
112.711503   38.988873
112.714810   38.992914
112.718572   38.995422
112.723879   38.998961
112.728182   39.001829
112.733183   39.005162
112.739974   39.010983
112.743900   39.014349
112.746962   39.020473
112.749080   39.030137
112.750206   39.038019
> No.4526   color.3
112.819582   39.092789
112.812272   39.089582
112.805993   39.086826
112.801001   39.084635
112.797241   39.082985
112.784620   39.077446
112.777710   39.074413
112.769928   39.070998
112.766501   39.065991
112.764470   39.063023
112.761062   39.058043
112.758485   39.054276
112.755814   39.050373
112.752882   39.046085
112.750024   39.041908
> No.4527   color.3
112.919661   39.136714
112.910528   39.133235
112.906296   39.131622
112.901012   39.129261
112.891639   39.125073
112.887018   39.123007
112.881812   39.120680
112.877451   39.118730
112.872281   39.116418
112.866264   39.113716
112.859702   39.110768
112.856972   39.109542
112.849308   39.106098
112.843299   39.103398
112.834093   39.098260
112.823396   39.093756
> No.4528   color.3
113.024710   39.175086
113.014209   39.170609
113.006967   39.167683
112.996758   39.163827
112.989334   39.161020
112.981899   39.158349
112.972656   39.155026
112.961957   39.151274
112.952161   39.147902
112.941114   39.144098
112.924736   39.137107
> No.4529   color.3
113.494045   39.183136
113.477296   39.180191
113.464934   39.179182
113.452571   39.178172
113.439451   39.176406
113.430264   39.173455
113.418304   39.170038
113.404637   39.163774
113.389261   39.156940
113.375024   39.150107
113.354523   39.140425
113.340286   39.133592
> No.4530   color.3
113.265623   39.135231
113.272436   39.134726
113.281518   39.132708
113.290097   39.130185
113.296656   39.127914
113.303973   39.125391
113.313561   39.124887
113.325671   39.123373
113.339432   39.128239
> No.4531   color.3
113.193361   39.129036
113.225508   39.133969
113.241150   39.135231
113.249224   39.136240
113.253008   39.136240
> No.4532   color.3
113.737781   39.241223
113.749902   39.254047
113.755452   39.259345
113.761508   39.264391
> No.4533   color.3
113.470600   39.180883
113.480439   39.187443
113.492045   39.194507
113.505417   39.200562
113.513491   39.205608
> No.4534   color.3
113.528071   39.205321
113.546993   39.207087
113.565159   39.209610
113.580297   39.210619
113.588371   39.211124
113.589884   39.216170
113.591398   39.228028
> No.4535   color.3
113.594930   39.229794
113.612591   39.232822
113.627477   39.235597
113.639840   39.238120
113.651446   39.240138
113.660024   39.241904
113.668602   39.242661
113.677433   39.243418
113.686768   39.243923
113.694084   39.242914
113.701654   39.241652
113.720273   39.241961
113.738918   39.240266
> No.4536   color.3
113.133566   39.107396
113.152359   39.118216
113.167165   39.124480
113.177318   39.127157
113.194500   39.127327
> No.4537   color.3
113.199625   39.088603
113.177985   39.090311
113.152359   39.093159
113.134135   39.093159
113.116917   39.094185
113.112881   39.094185
113.097743   39.092671
113.078820   39.090653
113.069233   39.083084
113.058384   39.073497
113.045769   39.060882
113.030775   39.052156
113.010274   39.041906
112.999454   39.032794
> No.4538   color.3
113.001256   38.996848
112.989145   38.997100
112.965855   38.996348
112.945354   38.985528
112.926561   38.965596
112.918588   38.954776
112.907768   38.942817
112.907199   38.942247
> No.4539   color.3
112.894291   38.954830
112.889024   38.953660
112.882002   38.950149
112.873225   38.946638
112.866203   38.942542
112.857426   38.936690
112.850989   38.930839
112.842212   38.924402
112.840456   38.919721
112.837531   38.913869
112.834605   38.906847
112.833435   38.900411
112.830509   38.891633
112.828753   38.884026
112.825242   38.875249
112.825194   38.868215
112.823487   38.858865
112.823487   38.851843
112.823487   38.843651
112.821731   38.834288
112.820561   38.827266
112.818220   38.818489
112.817635   38.810297
112.817050   38.802690
112.814124   38.795668
112.813539   38.788061
112.812369   38.782794
112.809818   38.774024
112.807688   38.764655
112.807688   38.758218
112.805347   38.748855
112.802421   38.738323
112.801276   38.717645
112.800137   38.702270
> No.4540   color.3
113.794073   39.231799
113.805427   39.234070
113.819556   39.235836
113.835703   39.237350
113.848318   39.239620
113.863961   39.240377
> No.4541   color.3
113.870016   39.238611
113.882379   39.241639
113.892975   39.244162
113.905086   39.247189
113.913664   39.248703
> No.4542   color.3
112.528085   38.445323
112.534547   38.460042
112.568224   38.546240
112.593331   38.621560
112.609500   38.662296
112.624966   38.727732
112.625598   38.732964
112.634577   38.768613
> No.4543   color.3
112.645613   38.943945
112.645337   38.942565
112.633863   38.895606
112.607677   38.818826
112.586157   38.765026
> No.4544   color.3
110.213861   35.194568
110.213941   35.194629
110.214498   35.195057
110.215051   35.195491
110.215599   35.195930
110.216143   35.196375
110.216682   35.196825
110.217217   35.197281
110.217747   35.197743
110.218272   35.198209
110.218792   35.198681
110.219308   35.199159
110.219819   35.199641
110.220324   35.200129
110.220825   35.200622
110.221320   35.201120
110.221811   35.201624
110.222296   35.202132
110.222776   35.202645
110.223251   35.203163
110.223720   35.203685
110.224184   35.204213
110.224643   35.204745
110.225096   35.205282
110.225544   35.205824
110.225986   35.206370
110.226422   35.206920
110.226853   35.207475
110.227278   35.208035
110.227697   35.208599
110.228111   35.209167
110.228519   35.209739
110.228920   35.210315
110.229316   35.210895
110.229706   35.211480
110.230090   35.212068
110.230468   35.212661
110.230840   35.213257
110.231206   35.213857
110.231565   35.214460
110.231919   35.215068
110.232266   35.215678
110.232607   35.216293
110.232941   35.216911
110.233270   35.217532
110.233591   35.218156
110.233907   35.218784
110.234216   35.219415
110.234518   35.220049
110.234814   35.220686
110.235104   35.221327
110.235387   35.221970
110.235484   35.222194
110.236579   35.223744
110.237804   35.225490
110.239023   35.227241
110.240236   35.228995
110.241444   35.230754
110.242645   35.232516
110.243841   35.234283
110.245031   35.236054
110.246214   35.237829
110.247392   35.239607
110.248564   35.241390
110.249729   35.243177
110.250889   35.244967
110.252043   35.246762
110.253190   35.248560
110.254332   35.250362
110.255467   35.252168
110.256596   35.253978
110.257720   35.255791
110.258837   35.257609
110.259948   35.259430
110.261052   35.261255
110.262151   35.263083
110.263243   35.264916
110.264330   35.266752
110.265410   35.268591
110.266484   35.270434
110.267551   35.272281
110.268613   35.274132
110.269668   35.275986
110.270717   35.277843
110.271759   35.279704
110.272796   35.281569
110.273826   35.283437
110.274850   35.285308
110.275867   35.287183
110.276878   35.289062
110.277883   35.290944
110.278882   35.292829
110.279021   35.293094
110.279621   35.293995
110.280446   35.295248
110.281266   35.296504
110.282079   35.297764
110.282886   35.299028
110.283688   35.300296
110.284483   35.301568
110.285272   35.302843
110.286055   35.304122
110.286831   35.305405
110.287602   35.306692
110.288366   35.307982
110.289124   35.309277
110.289876   35.310574
110.290622   35.311875
110.291362   35.313180
110.292095   35.314489
110.292822   35.315801
110.293543   35.317116
110.294257   35.318435
110.294965   35.319757
110.295666   35.321082
110.296362   35.322411
110.297051   35.323744
110.297733   35.325079
110.298409   35.326418
110.299079   35.327760
110.299742   35.329105
110.300399   35.330453
110.301049   35.331805
110.301693   35.333160
110.302330   35.334517
110.302961   35.335878
110.303585   35.337242
110.304203   35.338608
110.304814   35.339978
110.305419   35.341351
110.306003   35.342695
110.306126   35.343110
110.306452   35.344198
110.306786   35.345283
110.307126   35.346367
110.307473   35.347448
110.307827   35.348527
110.308188   35.349604
110.308556   35.350679
110.308930   35.351751
110.309312   35.352821
110.309322   35.352848
> No.4545   color.3
110.750069   35.730740
110.736766   35.727889
110.725364   35.727889
110.712061   35.731690
110.689256   35.742143
> No.4546   color.3
110.647228   34.846938
110.642271   34.846938
110.636170   34.846556
110.628926   34.846938
110.620537   34.846556
110.608717   34.847319
110.562198   34.847319
110.545802   34.848463
110.541989   34.849607
110.538176   34.851132
110.532837   34.854182
110.526790   34.858886
110.503168   34.856755
110.457788   34.851082
110.425171   34.835483
110.402481   34.822720
110.374118   34.811375
110.340083   34.787266
110.310302   34.763158
110.286194   34.734795
110.267758   34.706433
110.250740   34.678070
110.243650   34.665307
> No.4547   color.3
111.317466   35.208741
111.336855   35.241978
111.345164   35.277986
111.383941   35.316763
111.425488   35.355540
> No.4548   color.3
113.024107   39.876394
112.995815   39.846141
112.956954   39.816309
112.914011   39.784984
112.872920   39.761191
112.842045   39.742121
112.807992   39.719873
112.774351   39.705727
112.753538   39.684914
112.738968   39.668264
> No.4549   color.3
113.419445   40.388938
113.412379   40.375985
113.407668   40.368919
113.404528   40.361461
113.400603   40.355573
113.395107   40.345367
113.382939   40.319067
113.347968   40.278736
113.324058   40.248175
113.306002   40.221090
113.284805   40.186939
113.260703   40.150512
113.260289   40.150077
> No.4550   color.3
114.061895   39.733770
114.105798   39.722388
114.175716   39.706127
114.251384   39.688787
114.276529   39.683363
> No.4553   color.3
112.897498   39.274927
112.890188   39.271272
112.881660   39.265181
112.858514   39.253132
112.815819   39.236096
112.799607   39.224423
112.791177   39.222478
112.785989   39.219884
112.778856   39.217290
112.763292   39.210805
112.755510   39.207563
112.745135   39.203024
112.736056   39.196539
112.726977   39.192648
112.714656   39.188109
112.697147   39.177084
112.673802   39.172545
112.662130   39.166709
112.650457   39.160224
112.618033   39.142067
112.579773   39.125855
112.546023   39.111677
112.536276   39.106804
> No.4554   color.3
113.336513   39.509567
113.334366   39.507773
113.329542   39.503741
113.324328   39.499383
113.322382   39.494195
113.319788   39.482523
113.319205   39.472041
113.307307   39.445867
113.285892   39.429211
113.260908   39.417314
> No.4555   color.3
113.816512   39.795648
113.803425   39.781371
113.788422   39.764357
113.780820   39.756387
113.770112   39.746869
113.759405   39.736162
113.743938   39.718316
113.724903   39.693331
113.704677   39.677865
113.680883   39.655260
113.658278   39.643363
113.633394   39.630416
113.613869   39.617920
113.589619   39.603003
113.574776   39.591292
113.557598   39.579964
113.545102   39.572544
113.537682   39.568249
113.521459   39.563651
113.505992   39.563651
113.489336   39.552943
113.463162   39.526769
113.429850   39.507733
113.398917   39.512492
113.360845   39.510113
113.340620   39.511303
> No.4556   color.3
114.692790   40.337739
114.654541   40.338602
114.629431   40.336474
114.602194   40.332643
114.566870   40.312215
114.544314   40.289659
114.529418   40.269231
114.529002   40.268616
> No.4557   color.3
114.162333   40.692180
114.128352   40.688405
114.077159   40.676216
114.030841   40.676216
114.028404   40.676216
> No.4558   color.3
114.884298   40.835467
114.797325   40.861211
114.723169   40.878551
114.735358   40.873676
114.669538   40.885864
> No.4596   color.3
120.958390   24.684497
120.945190   24.656367
120.933790   24.627127
120.920190   24.596357
120.902390   24.571467
120.896290   24.556907
120.885490   24.545577
> No.4597   color.3
120.940090   24.573337
120.977990   24.659697
> No.4603   color.3
120.229590   23.019137
120.244790   23.101427
> No.4604   color.3
120.340790   23.279277
120.343590   23.313847
120.350990   23.338067
120.360590   23.357557
120.371990   23.375057
120.381726   23.391272
> No.4605   color.3
120.381726   23.391272
120.387590   23.401037
> No.4606   color.3
120.427290   23.471707
120.437290   23.514447
120.442990   23.527217
120.456390   23.544497
120.464190   23.557047
> No.4607   color.3
120.409190   23.642117
120.544890   23.683967
> No.4608   color.3
120.689490   23.849267
120.684790   23.823797
120.677190   23.791507
120.664990   23.762437
120.643990   23.734387
120.615790   23.697327
120.589390   23.666317
120.568790   23.626577
120.563190   23.586907
120.545890   23.549487
120.536090   23.507637
120.531156   23.500839
> No.4609   color.3
120.531156   23.500839
120.517490   23.482007
120.498621   23.451641
> No.4610   color.3
120.498621   23.451641
120.485290   23.430187
120.466290   23.393877
120.447490   23.352167
120.428290   23.314087
120.416890   23.282287
120.390090   23.239717
120.384390   23.220677
120.370490   23.191847
120.364290   23.175567
120.261190   23.155907
> No.4614   color.3
120.727690   24.382437
120.645190   24.347947
> No.4615   color.3
120.864390   24.441997
120.835990   24.440827
120.810390   24.438417
120.786790   24.435767
120.756990   24.417677
120.737790   24.368687
120.719090   24.315167
120.703590   24.256787
120.698590   24.221467
120.694090   24.176197
120.689490   24.137227
120.687490   24.102457
120.689290   24.079817
120.686690   24.054097
120.678890   24.020907
120.674690   23.991777
120.678290   23.974327
120.680190   23.939117
120.680790   23.907667
120.683890   23.894747
> No.4616   color.3
120.587790   24.270127
120.590590   24.289557
120.601290   24.315277
120.603890   24.326647
120.615090   24.348707
120.628790   24.374077
120.633290   24.384347
120.647490   24.398887
120.655590   24.413227
120.667590   24.427107
> No.4617   color.3
120.603490   24.380577
120.652090   24.459437
> No.4618   color.3
121.112920   23.007538
121.106820   22.993068
121.088720   22.957678
121.071320   22.913258
121.055520   22.873128
121.048220   22.830188
121.052620   22.799258
121.064620   22.765638
121.077620   22.746188
121.090520   22.725858
121.094220   22.717368
121.094020   22.716488
> No.4619   color.3
121.142302   22.957227
121.136902   22.947157
121.134102   22.921547
121.129202   22.895307
121.128002   22.873107
121.128802   22.851537
121.132702   22.837657
121.143302   22.822067
121.157402   22.810507
> No.4620   color.3
121.385390   23.487317
121.375790   23.463397
121.352890   23.424087
121.340090   23.391607
121.322190   23.345417
121.310990   23.317227
121.285990   23.276397
121.261590   23.239967
121.238890   23.207817
121.217790   23.165627
121.203390   23.136047
121.197990   23.125967
121.197790   23.125087
> No.4621   color.3
121.518490   23.647517
121.505990   23.637417
121.478690   23.609397
121.448790   23.570047
121.422990   23.531977
121.411290   23.513707
121.410290   23.513827
> No.4622   color.3
121.437790   23.715817
121.409790   23.676207
121.394790   23.643067
121.375590   23.608647
121.360890   23.563837
121.343190   23.519377
121.327390   23.473807
121.307890   23.436767
121.295090   23.404277
121.279590   23.367637
121.265690   23.340677
> No.4623   color.3
121.586590   23.962187
121.553390   23.908847
121.508390   23.830937
121.483290   23.771217
> No.4624   color.3
121.602390   24.111137
121.585190   24.071047
121.567290   24.032847
121.545290   23.994257
121.522990   23.953027
121.495090   23.895407
> No.4625   color.3
120.871390   24.683917
120.888290   24.681937
120.919890   24.683627
120.964990   24.688207
120.991390   24.695887
121.034290   24.712407
121.092090   24.733437
121.124890   24.743027
121.143290   24.750737
121.168890   24.772877
121.188790   24.791187
121.208690   24.802307
121.226590   24.806457
121.236590   24.806147
121.237890   24.807797
> No.4626   color.3
120.960090   24.709487
121.007890   24.731737
121.060390   24.751607
121.104890   24.765207
> No.4627   color.3
120.880790   24.714287
120.990790   24.753537
> No.4628   color.3
120.882790   24.734737
120.894190   24.743307
120.911190   24.762897
120.926690   24.771877
120.960190   24.779637
121.009990   24.787267
121.038190   24.792937
121.059790   24.795767
121.088790   24.799527
121.117690   24.803287
121.127990   24.804757
121.140190   24.805097
121.151890   24.801907
> No.4629   color.3
120.885190   24.785737
120.948190   24.780157
> No.4630   color.3
120.917690   24.827817
120.937390   24.823717
120.959290   24.821137
120.989990   24.823817
120.996590   24.826647
> No.4633   color.3
121.018990   24.910397
121.040490   24.904267
121.059390   24.902027
121.087290   24.898717
121.121290   24.895567
121.159190   24.898247
121.192290   24.902397
121.215690   24.909497
121.237090   24.916837
121.253190   24.922997
121.261090   24.928347
121.261390   24.930117
> No.4634   color.3
121.108390   24.917817
121.134790   24.924577
121.168390   24.932267
121.189190   24.936077
121.214490   24.942057
121.236190   24.944857
121.250790   24.947597
121.269290   24.948977
> No.4635   color.3
121.091490   24.940527
121.115990   24.948417
121.142990   24.959607
121.169490   24.967247
121.186690   24.973307
121.214590   24.983467
121.217690   24.983997
> No.4642   color.3
120.229590   23.019137
120.244790   23.101427
> No.4643   color.3
120.727690   24.382437
120.645190   24.347947
> No.4644   color.3
121.586590   23.962187
121.553390   23.908847
121.508390   23.830937
121.483290   23.771217
> No.4722   color.3
116.610672   22.612273
116.687971   22.620460
116.772863   22.619543
116.811450   22.619106
116.846091   22.613323
116.909485   22.596417
116.988097   22.568516
117.055002   22.535338
117.104687   22.511330
117.181044   22.472556
117.261303   22.439048
117.351171   22.407119
117.454297   22.367709
117.557300   22.326408
117.675602   22.284716
117.779990   22.228810
117.789553   22.226823
> No.4924   color.3
117.034528   23.032342
117.270499   23.254105
> No.4925   color.3
117.270499   23.254105
117.548126   23.515016
> No.4926   color.3
116.662901   23.296425
116.763826   23.220326
> No.4930   color.3
116.385451   23.528340
116.549562   23.391953
116.641313   23.317473
> No.4990   color.3
116.277740   23.633531
116.321949   23.584373
116.385451   23.528340
> No.5021   color.3
116.638760   23.684759
116.642614   23.680998
116.681686   23.646402
116.723956   23.606816
116.754341   23.581729
116.787541   23.553637
116.803281   23.542336
> No.5022   color.3
116.803281   23.542336
116.804141   23.541719
116.873520   23.490217
116.884161   23.482981
> No.5024   color.3
117.141019   23.591142
117.086613   23.622992
117.048065   23.645457
117.023755   23.659601
117.010188   23.667000
116.997936   23.677424
116.988426   23.688396
116.973923   23.700424
116.957763   23.714844
116.932055   23.735908
> No.5032   color.3
113.717751   22.326732
113.877584   22.041626
> No.5346   color.3
108.778022   34.556512
108.846333   34.539434
108.919523   34.529675
108.968316   34.521136
109.020769   34.522356
109.057364   34.512598
109.110090   34.502380
109.155560   34.497594
109.200233   34.490414
109.248096   34.484032
109.300111   34.490641
109.365982   34.506498
109.424534   34.516257
109.534319   34.544313
> No.5347   color.3
108.719877   34.362555
108.761352   34.377193
108.828443   34.411349
108.862598   34.422327
108.901087   34.434574
108.929689   34.439405
108.955305   34.444284
108.984768   34.446976
> No.5348   color.3
109.207254   34.398923
109.228316   34.405737
109.254645   34.413159
109.275721   34.421833
109.288526   34.429278
109.298323   34.435484
109.317914   34.446646
109.349563   34.462131
109.374423   34.470777
109.396260   34.475690
109.424854   34.477460
109.463240   34.481055
109.497859   34.483407
109.519676   34.483314
109.541501   34.484463
109.571614   34.487437
109.606978   34.487885
109.650608   34.487032
109.671668   34.486292
109.685957   34.485587
109.697236   34.484899
109.714495   34.479813
109.734739   34.472214
109.745224   34.467165
> No.5366   color.3
108.213336   34.060356
108.216518   34.060756
> No.5367   color.3
108.216518   34.060756
108.231815   34.062677
108.263510   34.065078
108.309762   34.065357
108.366586   34.065674
108.394338   34.065819
108.427383   34.064883
108.444577   34.062766
108.467085   34.056270
108.483011   34.045342
108.498905   34.038812
108.539902   34.031279
108.574298   34.021510
108.592789   34.021575
108.620526   34.021667
108.637697   34.021721
108.658829   34.021783
108.681313   34.014147
108.722325   33.993355
108.738187   33.987892
108.746102   33.990109
108.768516   34.001152
108.790919   34.018791
108.809390   34.027620
108.826545   34.035345
108.843702   34.044168
108.860876   34.045289
108.889946   34.042020
108.920339   34.035445
108.962617   34.025568
109.000922   34.022275
109.084130   34.017846
109.138279   34.016695
109.189787   34.016624
109.226783   34.022058
109.274344   34.025256
109.308686   34.025172
> No.5368   color.3
107.628373   34.264568
107.602157   34.272306
107.574554   34.273834
107.547684   34.275984
107.526730   34.280676
107.495340   34.285232
107.462421   34.291617
107.441434   34.297531
107.431649   34.302353
107.412822   34.312003
107.401531   34.317420
107.386535   34.321549
107.358849   34.326120
107.340942   34.326490
107.318586   34.325558
107.295472   34.325228
107.275354   34.324319
107.254477   34.324015
107.218635   34.325958
107.197718   34.327499
107.167037   34.331980
107.135621   34.335823
107.088427   34.344356
107.057617   34.353757
107.028246   34.365031
107.007865   34.374593
106.995777   34.380578
> No.5369   color.3
107.005801   34.598278
107.016559   34.586699
107.031174   34.570233
107.039726   34.556760
107.058186   34.535403
107.072885   34.514602
107.093655   34.489565
107.131281   34.445607
107.157477   34.410125
107.173441   34.385434
> No.5370   color.3
107.173441   34.385434
107.173718   34.385005
> No.5371   color.3
106.700912   35.051062
106.723346   35.038288
106.750879   35.022304
106.772318   35.008676
106.794819   34.992589
106.817511   34.969075
106.849467   34.935821
106.877413   34.901664
106.917620   34.856987
106.944323   34.830220
106.981028   34.802790
107.019567   34.781157
107.070137   34.757231
107.104577   34.737979
107.180123   34.711926
107.210342   34.700831
107.244653   34.684839
107.275939   34.669619
107.292068   34.662425
107.316146   34.656992
107.336177   34.653972
107.351266   34.648406
107.373455   34.637160
107.417781   34.616305
107.484443   34.573443
107.531876   34.542685
107.588355   34.505417
107.643691   34.473884
> No.5372   color.3
107.644700   34.473071
107.684912   34.450422
107.723137   34.426088
107.755367   34.401680
107.798583   34.373250
107.845827   34.339069
107.897992   34.305741
107.938576   34.276193
> No.5373   color.3
107.938576   34.276193
107.956190   34.263369
108.027355   34.211177
108.104400   34.157339
108.132401   34.136925
108.144605   34.126426
> No.5374   color.3
108.144605   34.126426
108.151419   34.120564
108.177478   34.093526
108.211472   34.064061
108.216518   34.060756
> No.5375   color.3
108.216518   34.060756
108.221446   34.057528
> No.5376   color.3
107.182942   34.510924
107.277308   34.447422
107.417054   34.362459
> No.5377   color.3
107.089852   34.570369
107.123620   34.547803
> No.5378   color.3
107.123620   34.547803
107.181580   34.512398
> No.5381   color.3
108.653368   34.725790
108.678360   34.720435
108.700717   34.716152
108.719126   34.712942
108.755926   34.710852
108.808502   34.704438
108.861070   34.698000
108.904433   34.691532
108.928083   34.688293
108.967494   34.685055
109.016097   34.682888
109.017550   34.682818
> No.5382   color.3
109.017550   34.682818
109.084400   34.679604
109.182911   34.678409
109.274845   34.674977
109.340517   34.674808
109.389103   34.672489
109.419311   34.672387
> No.5383   color.3
109.241986   34.446097
109.210442   34.403839
109.185488   34.368074
109.160571   34.339899
109.133054   34.310637
109.091165   34.269445
108.976187   34.157722
108.917507   34.105616
108.900071   34.092780
> No.5384   color.3
108.900071   34.092780
108.828948   34.040423
108.810727   34.029545
> No.5385   color.3
110.112028   34.542826
110.128712   34.540228
110.152188   34.531051
110.180538   34.519379
110.202946   34.505319
110.234069   34.483027
110.248685   34.474736
110.255538   34.473036
110.264381   34.472943
110.277154   34.472806
110.299740   34.471748
110.312539   34.473235
110.326375   34.477965
110.346121   34.483441
110.355019   34.486595
110.367890   34.492146
110.379797   34.495488
110.400149   34.501085
110.419229   34.509480
110.433221   34.512278
110.452555   34.518129
> No.5386   color.3
109.745459   34.466741
109.759343   34.480489
109.773170   34.487724
109.796837   34.495706
109.820516   34.504498
109.853023   34.510780
109.865871   34.517198
109.872788   34.520403
109.886553   34.520301
109.921965   34.521660
109.972118   34.522076
110.009499   34.523393
110.043911   34.523096
110.063575   34.522922
110.072456   34.525284
110.082374   34.531705
110.098216   34.539699
110.110061   34.542845
> No.5389   color.3
109.184278   34.363577
109.204775   34.362454
109.218507   34.359989
109.234208   34.359959
109.249913   34.361554
109.274465   34.367197
109.291166   34.372040
109.318690   34.383362
109.334408   34.386574
109.350114   34.386529
109.370717   34.384025
109.390090   34.383520
109.410033   34.381126
109.445133   34.377138
109.478638   34.369958
109.513737   34.361183
109.544051   34.355599
109.579150   34.353206
109.619036   34.351611
109.643766   34.350813
> No.5390   color.3
106.984154   34.404261
107.006628   34.401158
107.057101   34.397932
107.109062   34.390647
107.142708   34.388276
107.173441   34.385434
> No.5391   color.3
107.173441   34.385434
107.191094   34.383801
107.231747   34.380737
107.305590   34.374077
107.311844   34.373600
> No.5392   color.3
107.311844   34.373600
107.356978   34.370157
107.383151   34.367422
107.467358   34.353840
107.517891   34.344425
107.556266   34.336389
107.600266   34.326087
107.644140   34.322728
107.681486   34.319280
107.733765   34.314435
107.768354   34.307837
107.813221   34.299012
107.867407   34.289486
107.917864   34.279128
107.938576   34.276193
> No.5393   color.3
107.938576   34.276193
107.958934   34.273308
108.005522   34.272933
108.065186   34.269551
108.123914   34.266131
108.183561   34.263462
108.208740   34.260539
108.227347   34.262982
108.263611   34.270173
108.318477   34.282101
108.370604   34.288576
108.444187   34.292810
108.479586   34.294517
108.541032   34.304825
108.628545   34.325239
108.676032   34.339299
108.704277   34.347185
> No.5395   color.3
110.309322   35.352848
110.309700   35.353888
110.310094   35.354953
110.310496   35.356015
110.310904   35.357075
110.311319   35.358132
110.311741   35.359187
110.312169   35.360238
110.312604   35.361288
110.313046   35.362334
110.313494   35.363377
110.313949   35.364418
110.314411   35.365456
110.314879   35.366490
110.315353   35.367522
110.315835   35.368551
110.316322   35.369577
110.316816   35.370599
110.317317   35.371619
110.317824   35.372635
110.318338   35.373648
110.318857   35.374657
110.319384   35.375664
110.319916   35.376667
110.320455   35.377666
110.321001   35.378663
110.321553   35.379655
110.322110   35.380645
110.322675   35.381630
110.323245   35.382612
110.323822   35.383591
110.324405   35.384565
110.324994   35.385536
110.325589   35.386504
110.326190   35.387467
110.326797   35.388427
110.327411   35.389382
110.328030   35.390334
110.328656   35.391282
110.329287   35.392226
110.329925   35.393166
110.330568   35.394102
110.331218   35.395034
110.331873   35.395961
110.332534   35.396885
110.333201   35.397804
110.333831   35.398661
110.334070   35.399112
110.334553   35.400016
110.335043   35.400916
110.335539   35.401812
110.336042   35.402706
110.336551   35.403595
110.337066   35.404481
110.337587   35.405364
110.338114   35.406242
110.338648   35.407117
110.339187   35.407989
110.339733   35.408856
110.340285   35.409720
110.340843   35.410579
110.341407   35.411435
110.341977   35.412287
110.342553   35.413134
110.343135   35.413978
110.343722   35.414818
110.344316   35.415653
110.344915   35.416484
110.345521   35.417311
110.346132   35.418134
110.346749   35.418952
110.347371   35.419766
110.347999   35.420576
110.348633   35.421381
110.349273   35.422182
110.349918   35.422978
110.350569   35.423770
110.351225   35.424557
110.351887   35.425340
110.352554   35.426117
110.353227   35.426891
110.353905   35.427659
110.354589   35.428422
110.355278   35.429181
110.355972   35.429935
110.356327   35.430317
110.356583   35.430505
110.357675   35.431312
110.358762   35.432125
110.359845   35.432943
110.360924   35.433767
110.361999   35.434597
110.363069   35.435433
110.364134   35.436274
110.365195   35.437121
110.366252   35.437974
110.367304   35.438832
110.368352   35.439695
110.369395   35.440564
110.370433   35.441439
110.371467   35.442319
110.372496   35.443205
110.373520   35.444096
110.374540   35.444992
110.375555   35.445894
110.376565   35.446801
110.377570   35.447714
110.378570   35.448632
110.379566   35.449555
110.380557   35.450483
110.381542   35.451417
110.382523   35.452356
110.383499   35.453300
110.384470   35.454249
110.385435   35.455203
110.386396   35.456163
110.387352   35.457127
110.388302   35.458097
110.389247   35.459071
110.390187   35.460051
110.391122   35.461035
110.392052   35.462025
110.392977   35.463019
110.393896   35.464018
110.394810   35.465022
110.395718   35.466031
110.396621   35.467045
110.397519   35.468063
110.398412   35.469086
110.399299   35.470114
110.400180   35.471147
110.401056   35.472184
110.401927   35.473226
110.402792   35.474272
110.403651   35.475323
110.404505   35.476379
110.405353   35.477439
110.406196   35.478503
110.407033   35.479572
110.407521   35.480200
110.407610   35.480259
110.407956   35.480494
110.408298   35.480734
110.408636   35.480981
110.408970   35.481233
110.409299   35.481491
110.409623   35.481754
110.409943   35.482023
110.410259   35.482298
110.410569   35.482578
110.410875   35.482863
110.411176   35.483154
110.411471   35.483449
110.411762   35.483750
110.412047   35.484055
110.412327   35.484366
110.412601   35.484681
110.412870   35.485001
110.413134   35.485326
110.413392   35.485655
110.413644   35.485989
110.413890   35.486326
110.414131   35.486668
110.414365   35.487015
110.414594   35.487365
110.414816   35.487719
110.415032   35.488076
110.415243   35.488438
110.415446   35.488803
110.415644   35.489172
110.415835   35.489543
110.416020   35.489918
110.416198   35.490297
110.416369   35.490678
110.416534   35.491062
110.416693   35.491449
110.416844   35.491839
