> FaultNo.1   color.1
110.059531   21.646457
110.053525   21.641955
110.045273   21.636045
110.038320   21.631196
110.026894   21.624138
110.017772   21.619008
110.016562   21.618283
110.014618   21.616960
> FaultNo.5030   color.1
114.094688   22.570695
113.940399   22.479214
113.836614   22.410676
> FaultNo.5031   color.1
113.836614   22.410676
113.723301   22.335847
113.537607   22.184288
113.452953   22.147423
> FaultNo.5033   color.1
117.111319   23.469584
117.121652   23.477238
117.126827   23.480312
> FaultNo.5034   color.1
117.107648   23.466066
117.109151   23.467594
> FaultNo.5035   color.1
117.097637   23.454577
117.101983   23.460092
117.106153   23.464994
> FaultNo.5036   color.1
117.094151   23.450143
117.096309   23.452741
> FaultNo.5037   color.1
117.084151   23.438678
117.087491   23.443111
117.091983   23.447850
> FaultNo.5038   color.1
117.072344   23.423043
117.081319   23.433014
> FaultNo.5039   color.1
117.059522   23.407857
117.070850   23.420118
> FaultNo.5040   color.1
116.525470   23.815730
116.526983   23.813426
116.529815   23.810506
116.530503   23.809516
> FaultNo.5041   color.1
116.530503   23.809516
116.533995   23.804514
116.536837   23.800059
116.541173   23.795139
116.545675   23.791145
116.553166   23.785615
116.558049   23.781433
> FaultNo.5042   color.1
113.764232   22.904160
113.768187   22.906533
113.795902   22.919217
> FaultNo.5043   color.1
113.702756   22.850934
113.707688   22.854452
> FaultNo.5044   color.1
113.713938   22.855219
113.714592   22.855986
113.715149   22.856865
113.719016   22.860168
113.720979   22.862478
113.729016   22.869577
113.736985   22.878742
113.747259   22.890505
> FaultNo.5045   color.1
110.271301   21.029907
110.364460   21.110834
> FaultNo.5046   color.1
110.364460   21.110834
110.413086   21.153076
110.547913   21.272278
110.598328   21.316711
110.610532   21.326715
> FaultNo.5047   color.1
110.610532   21.326715
110.639282   21.350281
110.692078   21.387878
110.758301   21.440674
110.797729   21.470886
110.868103   21.536499
110.905518   21.570129
110.962891   21.612305
111.000671   21.638916
111.051697   21.674500
111.123718   21.737488
> FaultNo.5048   color.1
114.444571   22.778038
114.453185   22.782270
114.460895   22.785105
> FaultNo.5049   color.1
114.460895   22.785105
114.464898   22.786577
114.472973   22.791789
> FaultNo.5050   color.1
114.484724   23.346819
114.495201   23.356173
114.505304   23.362535
114.521395   23.370393
114.547962   23.381244
114.570788   23.387606
114.589872   23.393593
114.601098   23.399954
114.615691   23.408186
114.629537   23.416044
114.643382   23.427644
> FaultNo.5051   color.1
108.959391   23.530090
108.958558   23.529263
108.958399   23.529104
> FaultNo.5052   color.1
108.958399   23.529104
108.955473   23.526191
108.952393   23.523115
108.949317   23.520033
108.946247   23.516946
108.943182   23.513854
108.940122   23.510757
108.937067   23.507656
108.934017   23.504549
108.930973   23.501437
108.927933   23.498320
108.924899   23.495198
108.921870   23.492071
108.918846   23.488939
108.915827   23.485802
108.912813   23.482660
108.909805   23.479513
108.906802   23.476361
108.903803   23.473204
108.900811   23.470042
108.897823   23.466875
108.894841   23.463704
108.891864   23.460527
108.888892   23.457345
108.885925   23.454159
108.882964   23.450968
108.880008   23.447771
108.877057   23.444570
108.874111   23.441364
108.871171   23.438154
108.868236   23.434938
108.865307   23.431717
108.862382   23.428492
108.859463   23.425262
108.856550   23.422027
108.853642   23.418787
108.850739   23.415543
108.847841   23.412293
108.844949   23.409039
108.842062   23.405780
108.839181   23.402516
108.836305   23.399248
108.833434   23.395975
108.830569   23.392697
108.827709   23.389414
108.824855   23.386127
108.822006   23.382835
108.819163   23.379538
108.816324   23.376237
108.813492   23.372930
108.810665   23.369620
108.807843   23.366304
108.805027   23.362984
108.802216   23.359659
108.799411   23.356330
108.796611   23.352996
108.793817   23.349657
108.791029   23.346314
108.788245   23.342966
108.785468   23.339613
108.782696   23.336256
108.779929   23.332895
108.777168   23.329529
108.774413   23.326158
108.771663   23.322783
108.768919   23.319403
108.766180   23.316018
108.763447   23.312629
108.760720   23.309236
108.757998   23.305838
108.755281   23.302436
108.752571   23.299029
108.749866   23.295618
108.747166   23.292202
108.744473   23.288782
108.741785   23.285357
108.739102   23.281928
108.736426   23.278494
108.735532   23.277346
> FaultNo.5053   color.1
109.327596   25.070974
109.325116   25.063783
109.324540   25.060609
109.324255   25.059022
109.323973   25.057433
109.323416   25.054253
109.322869   25.051070
109.322331   25.047884
109.321803   25.044695
109.321284   25.041502
109.320775   25.038306
109.320525   25.036706
109.320276   25.035106
109.320030   25.033505
109.319787   25.031903
109.319546   25.030301
109.319307   25.028697
109.318837   25.025488
109.318376   25.022276
109.317925   25.019060
109.317484   25.015840
109.317052   25.012618
109.316840   25.011006
109.316630   25.009392
109.316423   25.007778
109.316218   25.006163
109.315816   25.002931
109.315423   24.999695
109.315039   24.996456
109.314666   24.993214
109.314302   24.989968
109.313947   24.986720
109.313602   24.983468
109.313267   24.980212
109.312942   24.976953
109.312626   24.973691
109.312320   24.970426
109.312024   24.967158
109.311737   24.963886
109.311460   24.960611
109.311192   24.957332
109.310934   24.954050
109.310809   24.952408
109.310686   24.950765
109.310448   24.947477
109.310219   24.944185
109.310000   24.940890
109.309790   24.937592
109.309590   24.934291
109.309400   24.930986
109.309219   24.927678
109.309132   24.926023
109.309048   24.924366
109.308887   24.921052
109.308735   24.917734
109.308663   24.916074
109.308593   24.914413
109.308526   24.912751
109.308461   24.911088
109.308338   24.907760
109.308225   24.904429
109.308122   24.901095
109.308028   24.897757
109.307944   24.894416
109.307869   24.891072
109.307804   24.887724
109.307776   24.886049
109.307749   24.884373
109.307704   24.881019
109.307668   24.877661
109.307642   24.874301
109.307625   24.870937
109.307621   24.869253
109.307618   24.867569
109.307621   24.864199
109.307626   24.862512
109.307634   24.860825
109.307656   24.857447
109.307687   24.854067
109.307729   24.850683
109.307780   24.847296
109.307840   24.843906
109.307911   24.840512
109.307950   24.838814
109.307991   24.837115
109.308080   24.833715
109.308180   24.830311
109.308289   24.826904
109.308303   24.823822
109.308328   24.819643
109.308360   24.815465
109.308400   24.811286
109.308446   24.807108
109.308500   24.802929
109.308561   24.798751
109.308630   24.794573
109.308705   24.790395
109.308788   24.786217
109.308878   24.782039
109.308975   24.777862
109.309079   24.773684
109.309190   24.769507
109.309309   24.765330
109.309435   24.761153
109.309568   24.756976
109.309708   24.752800
109.309855   24.748624
109.310010   24.744448
109.310172   24.740272
109.310340   24.736097
109.310517   24.731922
109.310700   24.727747
109.310890   24.723573
109.311088   24.719399
109.311293   24.715225
109.311505   24.711052
109.311724   24.706879
109.311950   24.702706
109.312184   24.698534
109.312424   24.694362
109.312672   24.690191
109.312927   24.686020
109.313190   24.681850
109.313459   24.677680
109.313736   24.673510
109.314019   24.669341
109.314310   24.665172
109.314608   24.661004
109.314914   24.656837
109.315226   24.652670
109.315546   24.648503
109.315758   24.645802
109.315873   24.644337
109.316023   24.642455
> FaultNo.5054   color.1
109.415995   25.324300
109.415312   25.323126
109.414044   25.320932
109.412796   25.318760
109.411569   25.316613
109.410362   25.314488
109.409175   25.312384
109.408006   25.310300
109.406855   25.308235
109.405722   25.306187
109.404606   25.304157
109.403339   25.301835
109.402094   25.299534
109.400870   25.297252
109.399665   25.294987
109.398481   25.292740
109.397315   25.290508
109.396168   25.288292
109.395040   25.286090
109.393929   25.283902
109.392836   25.281726
109.391760   25.279563
109.390702   25.277412
109.389660   25.275273
109.388635   25.273144
109.387626   25.271026
109.386633   25.268918
109.385655   25.266817
109.384693   25.264725
109.383746   25.262642
109.382815   25.260568
109.381899   25.258501
109.380999   25.256443
109.380113   25.254391
109.379242   25.252348
109.378386   25.250310
109.377545   25.248280
109.376718   25.246255
109.375905   25.244237
109.375107   25.242225
109.374323   25.240218
109.373554   25.238217
109.372798   25.236221
109.371681   25.233232
109.370574   25.230240
109.369476   25.227245
109.368388   25.224246
109.367310   25.221245
109.366241   25.218239
109.365182   25.215231
109.364440   25.213100
109.364084   25.211220
109.362980   25.205362
109.361884   25.199502
109.360794   25.193641
109.359711   25.187779
109.358635   25.181916
109.357567   25.176051
109.356505   25.170185
109.355451   25.164318
109.354404   25.158449
109.353363   25.152579
109.352330   25.146708
109.351304   25.140836
109.350410   25.135685
109.350246   25.134862
109.349986   25.133579
109.349718   25.132298
109.349444   25.131019
109.349162   25.129741
109.348873   25.128464
109.348577   25.127189
109.348275   25.125916
109.347965   25.124645
109.347648   25.123375
109.347325   25.122107
109.346994   25.120841
109.346657   25.119576
109.346312   25.118314
109.345961   25.117053
109.345602   25.115794
109.345237   25.114538
109.344865   25.113283
109.344486   25.112031
109.344100   25.110780
109.343707   25.109532
109.343308   25.108286
109.342901   25.107042
109.342488   25.105800
109.342068   25.104561
109.341641   25.103323
109.341207   25.102089
109.340767   25.100856
109.340320   25.099627
109.339866   25.098399
109.339405   25.097174
109.338937   25.095952
109.338463   25.094732
109.337983   25.093515
109.337495   25.092301
109.337001   25.091089
109.336500   25.089880
109.335993   25.088673
109.335479   25.087470
109.334958   25.086269
109.334431   25.085072
109.333897   25.083877
109.333356   25.082685
109.332810   25.081496
109.332256   25.080310
109.331696   25.079127
109.331130   25.077947
109.330557   25.076771
109.329978   25.075597
109.329392   25.074427
109.328800   25.073260
109.328201   25.072096
109.327724   25.071179
> FaultNo.5055   color.1
110.061989   25.713875
110.062384   25.714580
110.062895   25.715499
110.063397   25.716415
110.063893   25.717328
110.064382   25.718239
110.064863   25.719147
110.065338   25.720053
110.065805   25.720956
110.066266   25.721857
110.066719   25.722756
110.067166   25.723653
110.067606   25.724548
110.068040   25.725441
110.068467   25.726333
110.068887   25.727222
110.069179   25.727848
110.069468   25.728477
110.069756   25.729109
110.070042   25.729743
110.070326   25.730380
110.070607   25.731020
110.070887   25.731663
110.071164   25.732308
110.071440   25.732957
110.071714   25.733608
110.071985   25.734262
110.072255   25.734920
110.072522   25.735580
110.072788   25.736243
110.073052   25.736909
110.073314   25.737578
110.073573   25.738250
110.073831   25.738925
110.074087   25.739603
110.074341   25.740284
110.074594   25.740969
110.074844   25.741657
110.075092   25.742347
110.075339   25.743041
110.075584   25.743739
110.075826   25.744439
110.076307   25.745851
110.076780   25.747276
110.077246   25.748715
110.077704   25.750166
110.078155   25.751631
110.078600   25.753111
110.079038   25.754607
110.079469   25.756118
110.079894   25.757645
110.080313   25.759189
110.080725   25.760750
110.081131   25.762328
110.081532   25.763924
110.081927   25.765539
110.082316   25.767173
110.082700   25.768828
110.083079   25.770504
110.083452   25.772201
110.083822   25.773922
110.084113   25.775312
110.084401   25.776717
110.084687   25.778140
110.084970   25.779579
110.085251   25.781037
110.085531   25.782514
110.085808   25.784011
110.086083   25.785530
110.086357   25.787069
110.086629   25.788631
110.086901   25.790220
110.087172   25.791836
110.087442   25.793481
110.087713   25.795157
110.087985   25.796869
110.088257   25.798620
110.088700   25.801529
110.089152   25.804572
110.089617   25.807782
110.090104   25.811220
110.090989   25.817625
110.092527   25.828970
110.093113   25.833252
110.093706   25.837524
110.094252   25.841370
110.094851   25.845476
110.095142   25.847428
110.095431   25.849323
110.095717   25.851171
110.096001   25.852976
110.096285   25.854740
110.096568   25.856469
110.096885   25.858359
110.097202   25.860212
110.097521   25.862029
110.097841   25.863815
110.098164   25.865571
110.098488   25.867298
110.098816   25.869000
110.099147   25.870676
110.099482   25.872330
110.099820   25.873961
110.100162   25.875571
110.100508   25.877161
110.100858   25.878731
110.101212   25.880281
110.101571   25.881814
110.101935   25.883329
110.102312   25.884862
110.102695   25.886377
110.103082   25.887876
110.103475   25.889359
110.103874   25.890826
110.104279   25.892278
110.104689   25.893715
110.105105   25.895138
110.105528   25.896547
110.105956   25.897943
110.106391   25.899325
110.106833   25.900694
110.107280   25.902050
110.107734   25.903393
110.108195   25.904725
110.108663   25.906044
110.109137   25.907353
110.109619   25.908649
110.110107   25.909935
110.110603   25.911209
110.110853   25.911842
110.111105   25.912472
110.111359   25.913100
110.111615   25.913724
110.111872   25.914346
110.112132   25.914966
110.112393   25.915582
110.112656   25.916196
110.112920   25.916808
110.113187   25.917417
110.113456   25.918023
110.113726   25.918627
110.113998   25.919228
110.114272   25.919827
110.114548   25.920423
110.114826   25.921016
110.115106   25.921608
110.115387   25.922196
110.115671   25.922783
110.115956   25.923366
110.116244   25.923948
110.116533   25.924527
110.116824   25.925103
110.117117   25.925677
110.118150   25.927677
110.119194   25.929671
110.119720   25.930666
110.120249   25.931659
110.121315   25.933643
110.122391   25.935622
110.123479   25.937595
110.124577   25.939563
110.125687   25.941526
110.126807   25.943484
110.127938   25.945437
110.129080   25.947385
110.130233   25.949327
110.131397   25.951265
110.132572   25.953197
110.133758   25.955124
110.134955   25.957046
110.136162   25.958963
110.137381   25.960874
110.138610   25.962781
110.139851   25.964682
110.141102   25.966578
110.142364   25.968469
110.143637   25.970355
110.144921   25.972236
110.146216   25.974111
110.146867   25.975047
110.147522   25.975982
110.148838   25.977847
110.150166   25.979707
110.151505   25.981562
110.152178   25.982488
110.152854   25.983412
110.154214   25.985257
110.155586   25.987096
110.156968   25.988931
110.157663   25.989846
110.158361   25.990760
110.159062   25.991673
110.159765   25.992584
110.160471   25.993494
110.161180   25.994403
110.162606   25.996217
110.164043   25.998025
110.165490   25.999829
110.166949   26.001627
110.168418   26.003421
110.169899   26.005209
110.171390   26.006991
110.172892   26.008769
110.174405   26.010542
110.175930   26.012309
110.176696   26.013191
110.177464   26.014072
110.179010   26.015829
110.180567   26.017581
110.181350   26.018455
110.182135   26.019328
110.183713   26.021070
110.185303   26.022806
110.186903   26.024538
110.188515   26.026264
110.190137   26.027985
110.191770   26.029701
110.193414   26.031412
110.194240   26.032265
110.195069   26.033118
110.196735   26.034818
110.198412   26.036514
110.200100   26.038204
110.201798   26.039889
110.203508   26.041569
110.205229   26.043244
> FaultNo.5056   color.1
110.043012   25.158128
110.042456   25.155734
110.042183   25.154538
110.041912   25.153342
110.041645   25.152146
110.041381   25.150951
110.040862   25.148561
110.040607   25.147367
110.040355   25.146173
110.039860   25.143786
110.039378   25.141401
110.038908   25.139017
110.038450   25.136634
110.038005   25.134253
110.037572   25.131873
110.037152   25.129494
110.036946   25.128306
110.036744   25.127117
110.036348   25.124741
110.035964   25.122367
110.035593   25.119994
110.035234   25.117622
110.035059   25.116437
110.034887   25.115252
110.034553   25.112884
110.034231   25.110516
110.033921   25.108150
110.033624   25.105785
110.033339   25.103422
110.033066   25.101060
110.032806   25.098700
110.032558   25.096341
110.032322   25.093983
110.032099   25.091627
110.031888   25.089272
110.031689   25.086918
110.031503   25.084566
110.031329   25.082215
110.031167   25.079866
110.031018   25.077518
110.030948   25.076345
110.030881   25.075172
110.030756   25.072826
110.030644   25.070483
110.030592   25.069311
110.030544   25.068140
110.030456   25.065799
110.030381   25.063459
110.030318   25.061121
110.030267   25.058784
110.030228   25.056449
110.030214   25.055282
110.030202   25.054115
110.030194   25.052948
110.030189   25.051782
110.030187   25.049451
110.030191   25.048286
110.030198   25.047121
110.030221   25.044792
110.030257   25.042465
110.030305   25.040139
110.030365   25.037815
110.030437   25.035492
110.030477   25.034398
> FaultNo.5057   color.1
110.111647   22.900999
110.111682   22.901225
110.111908   22.902663
110.112140   22.904099
110.112380   22.905534
110.112627   22.906968
110.112880   22.908401
110.113141   22.909833
110.113409   22.911263
110.113685   22.912692
110.113967   22.914120
110.114256   22.915546
110.114552   22.916971
110.114855   22.918394
110.115166   22.919815
110.115483   22.921236
110.115807   22.922654
110.116138   22.924071
110.116477   22.925487
110.116822   22.926900
110.117174   22.928312
110.117534   22.929722
110.117900   22.931130
110.118273   22.932537
110.118653   22.933942
110.119040   22.935344
110.119434   22.936745
110.119835   22.938144
110.120243   22.939541
110.120657   22.940936
110.121079   22.942329
110.121507   22.943719
110.121943   22.945108
110.122385   22.946494
110.122834   22.947878
110.123290   22.949260
110.123752   22.950640
110.124222   22.952017
110.124698   22.953392
110.125181   22.954765
110.125671   22.956135
110.126167   22.957503
110.126671   22.958869
110.127181   22.960231
110.127698   22.961592
110.128221   22.962950
110.128751   22.964305
110.129288   22.965657
110.129832   22.967007
110.130382   22.968354
110.130939   22.969699
110.131502   22.971040
110.132072   22.972379
110.132649   22.973715
110.133232   22.975048
110.133822   22.976378
110.134419   22.977706
110.135022   22.979030
110.135631   22.980351
110.136247   22.981670
110.136870   22.982985
110.137499   22.984297
110.138135   22.985606
110.138777   22.986912
110.139425   22.988215
110.140080   22.989514
110.140741   22.990811
110.141409   22.992104
110.142083   22.993393
110.142763   22.994680
110.143450   22.995963
110.144143   22.997242
110.144843   22.998518
110.145548   22.999791
110.146260   23.001060
110.146979   23.002325
110.147703   23.003587
110.148434   23.004846
110.149171   23.006101
110.149914   23.007352
110.150663   23.008599
110.151418   23.009843
110.152180   23.011083
110.152948   23.012319
110.153721   23.013552
110.154501   23.014780
110.155287   23.016005
110.156079   23.017226
110.156877   23.018443
110.157681   23.019656
110.158491   23.020864
110.159307   23.022069
110.160129   23.023270
110.160956   23.024467
110.161790   23.025660
110.162630   23.026848
110.163475   23.028033
110.164326   23.029213
110.165183   23.030389
110.166046   23.031561
110.166915   23.032728
110.167789   23.033891
110.168670   23.035050
110.169555   23.036205
110.170447   23.037355
110.171344   23.038500
110.172247   23.039642
110.173156   23.040778
110.174070   23.041911
110.174989   23.043038
110.175915   23.044161
110.176845   23.045280
110.177782   23.046394
110.178723   23.047503
110.179671   23.048608
110.180623   23.049708
110.181581   23.050803
110.182545   23.051894
110.183514   23.052979
110.184488   23.054060
110.185468   23.055136
110.186453   23.056208
110.187443   23.057274
110.188438   23.058335
110.189439   23.059392
110.190445   23.060444
110.191456   23.061490
110.192472   23.062532
110.193493   23.063568
110.194519   23.064600
110.195551   23.065626
110.196588   23.066648
110.197629   23.067664
110.198676   23.068675
110.199727   23.069681
110.200784   23.070681
110.201845   23.071677
110.202912   23.072667
110.203983   23.073652
110.205059   23.074631
110.206140   23.075606
110.207226   23.076574
110.208316   23.077538
110.209411   23.078496
110.210511   23.079449
110.211616   23.080396
110.212725   23.081338
110.213839   23.082274
110.214958   23.083205
110.216081   23.084130
110.217209   23.085050
110.218341   23.085964
110.219478   23.086872
110.220619   23.087775
110.221765   23.088672
110.222915   23.089564
110.224069   23.090450
110.225228   23.091330
110.226391   23.092204
110.227559   23.093073
110.228730   23.093936
110.229906   23.094793
110.231087   23.095644
110.232271   23.096490
110.233460   23.097329
110.234652   23.098163
110.235849   23.098991
110.237050   23.099812
110.238255   23.100628
110.239464   23.101438
110.240677   23.102242
110.241894   23.103040
110.243114   23.103832
110.244339   23.104618
110.245568   23.105398
110.246800   23.106172
110.248036   23.106939
110.249276   23.107701
110.250520   23.108456
110.251768   23.109206
110.253019   23.109949
110.254273   23.110686
110.255532   23.111416
110.256794   23.112141
110.258059   23.112859
110.258932   23.113349
> FaultNo.5058   color.1
110.258932   23.113349
110.259329   23.113571
110.260601   23.114277
110.260680   23.114320
> FaultNo.5059   color.1
110.363915   23.122047
110.404163   23.089477
110.492082   23.033670
> FaultNo.5060   color.1
110.228373   23.133073
110.258932   23.113349
> FaultNo.5061   color.1
110.258932   23.113349
110.303852   23.084355
110.361689   23.042526
> FaultNo.5062   color.1
110.742289   22.630129
110.676592   22.693906
110.634040   22.745713
110.594041   22.791468
110.550139   22.842029
110.517808   22.895102
110.498370   22.941007
> FaultNo.5063   color.1
109.864440   22.838137
109.951808   22.876972
110.014812   22.911673
110.081701   22.950030
> FaultNo.5064   color.1
109.839713   22.839345
109.860139   22.832026
> FaultNo.5065   color.1
109.860139   22.832026
109.894615   22.819672
109.942272   22.803676
110.024383   22.785836
110.110160   22.755739
110.142705   22.732345
> FaultNo.5066   color.1
110.142705   22.732345
110.155346   22.723259
> FaultNo.5067   color.1
109.554144   22.612736
109.600821   22.633573
109.637931   22.660778
109.660900   22.686565
109.685157   22.713579
109.730016   22.743294
109.746701   22.752007
109.787415   22.776614
109.801854   22.787902
109.824934   22.805178
109.860139   22.832026
> FaultNo.5068   color.1
109.860139   22.832026
109.862128   22.833543
> FaultNo.5069   color.1
109.637001   22.569147
109.676795   22.583605
109.721571   22.600438
109.768837   22.619619
109.801237   22.626940
109.841095   22.639000
109.876004   22.646323
109.908402   22.655956
109.943338   22.660918
110.003147   22.682442
110.063010   22.699253
110.125351   22.723072
110.142705   22.732345
> FaultNo.5070   color.1
110.142705   22.732345
110.165231   22.744382
110.215250   22.756427
110.269310   22.772747
110.352493   22.813228
110.452146   22.842392
110.497472   22.867602
110.506593   22.868798
> FaultNo.5071   color.1
110.506593   22.868798
110.512696   22.869598
> FaultNo.5072   color.1
108.261877   22.824528
108.262273   22.824569
108.265378   22.824896
108.268483   22.825229
108.271586   22.825570
108.274689   22.825918
108.277791   22.826274
108.280893   22.826636
108.283993   22.827005
108.287092   22.827382
108.290191   22.827766
108.293289   22.828157
108.296386   22.828555
108.299482   22.828960
108.302577   22.829372
108.305671   22.829792
108.308764   22.830218
108.311856   22.830652
108.314947   22.831093
108.318037   22.831541
108.321126   22.831996
108.324214   22.832458
108.327301   22.832927
108.330387   22.833403
108.333471   22.833887
108.336555   22.834377
108.339637   22.834875
108.342718   22.835380
108.345799   22.835892
108.348877   22.836411
108.351955   22.836937
108.355032   22.837470
108.358107   22.838010
108.361181   22.838557
108.364254   22.839112
108.367325   22.839673
108.370395   22.840242
108.373464   22.840817
108.376531   22.841400
108.379598   22.841990
108.382662   22.842586
108.385726   22.843190
108.388788   22.843801
108.391848   22.844419
108.394907   22.845044
108.397965   22.845676
108.401021   22.846315
108.404076   22.846961
108.407129   22.847615
108.410181   22.848275
108.413231   22.848942
108.416280   22.849616
108.419327   22.850297
108.422373   22.850986
108.425417   22.851681
108.428459   22.852383
108.431500   22.853093
108.434539   22.853809
108.437576   22.854532
108.440612   22.855263
108.443646   22.856000
108.446678   22.856744
108.449709   22.857495
108.452738   22.858254
108.455765   22.859019
108.458790   22.859791
108.461814   22.860570
108.464835   22.861356
108.467855   22.862149
108.470873   22.862949
108.473890   22.863756
108.476904   22.864570
108.479917   22.865391
108.482927   22.866219
108.485936   22.867053
108.488943   22.867895
108.491947   22.868744
108.494950   22.869599
108.497951   22.870462
108.500950   22.871331
108.503947   22.872207
108.506942   22.873090
108.509935   22.873980
108.512925   22.874877
108.515914   22.875781
108.518901   22.876692
108.521885   22.877609
108.524867   22.878533
108.527848   22.879465
108.530826   22.880403
108.533802   22.881348
108.536775   22.882300
108.539747   22.883258
108.542716   22.884224
108.545683   22.885196
108.548648   22.886176
108.551610   22.887162
108.554571   22.888154
108.557529   22.889154
108.560484   22.890161
108.563438   22.891174
108.566389   22.892194
108.569337   22.893221
108.572284   22.894254
108.575228   22.895295
108.578169   22.896342
108.581108   22.897396
108.584045   22.898457
108.586979   22.899524
108.589911   22.900599
108.592840   22.901680
108.595766   22.902768
108.598691   22.903862
108.601612   22.904963
108.604532   22.906071
108.607448   22.907186
108.610362   22.908307
108.613274   22.909435
108.616182   22.910570
108.619089   22.911712
108.621992   22.912860
108.624893   22.914015
108.627791   22.915176
108.630687   22.916345
108.633580   22.917520
108.636470   22.918701
108.639357   22.919889
108.642242   22.921084
108.645124   22.922286
108.648003   22.923494
108.650879   22.924709
108.653753   22.925930
108.656623   22.927158
108.659491   22.928393
108.662356   22.929634
108.665218   22.930882
108.668078   22.932136
108.670934   22.933397
108.673788   22.934665
108.676638   22.935939
108.679486   22.937219
108.682330   22.938507
108.685172   22.939801
108.688011   22.941101
108.690846   22.942408
108.693679   22.943721
108.696509   22.945041
108.699335   22.946367
108.702159   22.947700
108.704979   22.949040
108.707796   22.950386
108.710611   22.951738
108.713422   22.953097
108.716230   22.954462
108.719035   22.955834
108.721836   22.957213
108.724635   22.958597
108.725988   22.959270
> FaultNo.5073   color.1
109.113221   22.340006
109.114289   22.339748
109.190651   22.399770
109.231401   22.425221
109.297007   22.476621
109.319928   22.490573
> FaultNo.5074   color.1
109.138303   22.303883
109.138148   22.303808
> FaultNo.5075   color.1
109.138148   22.303808
109.124541   22.297145
109.040753   22.268757
108.916604   22.234107
> FaultNo.5076   color.1
108.916604   22.234107
108.915870   22.233902
> FaultNo.5077   color.1
109.942672   22.116857
109.941936   22.116378
> FaultNo.5078   color.1
109.941936   22.116378
109.925076   22.105401
109.901417   22.079166
109.883040   22.067254
109.859579   22.049287
109.822725   22.029803
109.793929   22.016600
109.765514   22.005088
109.734238   21.989688
109.702956   21.972980
109.671839   21.959448
109.636949   21.941705
109.595358   21.917930
109.553781   21.894144
109.463044   21.837274
109.391483   21.790063
> FaultNo.5079   color.1
108.988858   21.657462
108.641925   21.412903
> FaultNo.5080   color.1
109.528723   21.941186
109.513686   21.930497
109.427288   21.882944
109.355975   21.847383
109.291176   21.808576
109.287978   21.806932
> FaultNo.5081   color.1
109.287978   21.806932
109.110273   21.715581
109.059658   21.688231
109.023649   21.669377
108.987796   21.651733
> FaultNo.5082   color.1
110.129085   22.568982
110.128423   22.568219
> FaultNo.5083   color.1
110.128423   22.568219
110.118635   22.556935
110.095066   22.538999
110.058449   22.495965
110.036867   22.467695
110.002139   22.396932
109.981676   22.358680
109.968583   22.328859
109.952673   22.300360
109.928759   22.262993
109.873394   22.221713
109.830423   22.185069
109.754821   22.113578
109.691198   22.074750
109.639799   22.031933
109.605513   21.994407
109.543313   21.952358
> FaultNo.5084   color.1
108.221384   21.622581
108.418242   21.815949
108.464699   21.853767
108.488532   21.889348
108.511184   21.928262
108.562475   21.972724
108.600659   21.997165
108.624531   22.012715
108.642370   22.014143
108.682140   22.031302
108.752933   22.103967
108.787383   22.123758
108.792206   22.126441
> FaultNo.5085   color.1
108.792206   22.126441
108.830056   22.147492
108.877026   22.179143
108.899845   22.208194
108.926033   22.226660
> FaultNo.5086   color.1
108.926033   22.226660
108.929758   22.229287
> FaultNo.5087   color.1
106.734583   20.365518
106.790715   20.307585
106.855500   20.235578
106.913769   20.169534
106.950572   20.117373
> FaultNo.5088   color.1
107.417105   21.312691
107.428048   21.319189
> FaultNo.5089   color.1
107.428048   21.319189
107.458747   21.337419
107.494296   21.364674
107.539454   21.409985
107.593513   21.445235
107.628628   21.470167
107.659550   21.489863
107.697494   21.517398
107.734066   21.539712
107.781930   21.563376
107.828393   21.588321
107.932672   21.634313
107.994947   21.659860
108.080361   21.681927
108.131585   21.698751
108.189456   21.718423
108.260053   21.742004
108.312304   21.770728
108.354684   21.794218
108.385773   21.820284
108.418067   21.861323
108.442343   21.907524
108.477870   21.954069
108.519750   22.004343
108.571215   22.048121
108.625093   22.100169
108.666216   22.130085
108.713038   22.166494
108.760451   22.189722
108.777915   22.195399
108.843196   22.227560
108.893608   22.252270
> FaultNo.5090   color.1
108.893608   22.252270
108.904904   22.257807
108.942976   22.278121
109.042397   22.318196
109.096414   22.344071
109.109689   22.340861
> FaultNo.5091   color.1
109.109689   22.340861
109.113221   22.340006
> FaultNo.5092   color.1
108.870639   22.270411
108.893608   22.252270
> FaultNo.5093   color.1
108.893608   22.252270
108.916604   22.234107
> FaultNo.5094   color.1
108.916604   22.234107
108.926033   22.226660
> FaultNo.5095   color.1
108.926033   22.226660
108.997803   22.169975
> FaultNo.5096   color.1
107.124724   22.192523
107.157420   22.179796
107.225651   22.151745
107.296619   22.132795
107.366099   22.121612
107.425613   22.116837
107.500653   22.119950
107.548780   22.124163
107.573486   22.119500
107.588230   22.119623
107.602328   22.120342
107.620914   22.121096
107.659310   22.129235
107.691357   22.136970
107.719445   22.145364
107.748882   22.152812
107.775344   22.157667
107.876974   22.174792
107.933452   22.183704
107.972448   22.188045
108.003841   22.192103
108.022435   22.194965
108.083950   22.211255
108.129279   22.221799
108.163253   22.247915
108.200849   22.278967
> FaultNo.5097   color.1
109.914599   22.138384
109.941936   22.116378
> FaultNo.5098   color.1
109.941936   22.116378
109.947560   22.111851
> FaultNo.5099   color.1
109.947560   22.111851
109.998332   22.070980
> FaultNo.5100   color.1
109.909882   21.423062
