> FaultNo.8   color.2
 90.004805   46.011099
 90.010732   46.006875
 90.016191   46.003305
 90.021475   46.000186
 90.028037   45.996479
 90.037666   45.990591
 90.053340   45.980723
 90.073115   45.968584
 90.089160   45.958745
 90.100479   45.951026
 90.112851   45.941142
 90.128135   45.928619
 90.140810   45.918940
 90.153105   45.907397
 90.159189   45.902022
 90.194707   45.872061
 90.197096   45.869018
 90.305048   45.788211
 90.355103   45.752945
 90.440944   45.672392
 90.469623   45.644523
> FaultNo.3280   color.2
 89.780234   46.957679
 89.872926   46.906318
 89.896057   46.894479
 89.990987   46.854438
 90.100592   46.821456
 90.158469   46.803928
 90.285497   46.769279
 90.442986   46.733422
> FaultNo.3294   color.2
 94.236321   43.481058
 94.264257   43.467452
 94.279275   43.453337
 94.313977   43.411938
 94.335478   43.375147
 94.348353   43.360037
 94.370462   43.337330
 94.385227   43.323080
 94.399087   43.309984
 94.430022   43.301075
 94.466762   43.286944
 94.520460   43.269987
 94.557201   43.258682
 94.582636   43.258682
 94.616551   43.255856
 94.644813   43.255856
 94.673075   43.247377
 94.695684   43.238899
 94.747048   43.226734
 94.821991   43.211078
> FaultNo.3295   color.2
 86.773610   47.691354
 86.823312   47.666093
 86.936159   47.603661
 86.993389   47.574898
 87.036333   47.555486
 87.061983   47.542343
 87.090273   47.531719
 87.167637   47.501931
 87.201724   47.488858
 87.245729   47.477030
 87.277370   47.464937
 87.317985   47.452061
 87.373012   47.443381
 87.424214   47.429884
 87.511629   47.426305
 87.571217   47.422626
 87.625984   47.406126
 87.675094   47.393516
 87.775549   47.363252
 87.834702   47.344210
 88.000888   47.307801
 88.026566   47.302740
 88.053505   47.297605
 88.156058   47.269725
 88.237767   47.243005
 88.305343   47.236647
 88.321479   47.235712
 88.441458   47.229001
 88.466746   47.223892
 88.513699   47.213618
 88.540147   47.206676
 88.573514   47.189238
 88.588222   47.178291
 88.597978   47.169307
 88.640996   47.162349
 88.667656   47.159331
 88.705283   47.157739
 88.741064   47.156357
 88.772842   47.151431
 88.799297   47.146533
 88.824746   47.140298
 88.844961   47.131695
 88.948398   47.098550
 88.980352   47.081943
 88.987324   47.078804
 88.999834   47.072559
 89.144170   46.999653
 89.183096   46.981802
 89.196611   46.977984
 89.240664   46.961157
 89.297207   46.943925
 89.336631   46.933505
 89.366221   46.926269
 89.407461   46.918076
 89.456045   46.907905
 89.511816   46.892890
 89.553467   46.880879
 89.557871   46.879356
 89.587051   46.870308
 89.596172   46.867558
 89.646270   46.852593
 89.658828   46.847227
 89.666855   46.842945
 89.793102   46.770290
 89.793037   46.769976
> FaultNo.3296   color.2
 86.766502   47.694795
 86.572891   47.792978
 85.655398   48.207274
> FaultNo.3298   color.2
 88.088114   44.047658
 88.086279   44.047373
 88.062568   44.041650
 88.058594   44.040406
 87.986787   44.013442
 87.947998   43.998799
 87.934209   43.992207
 87.869482   43.963760
 87.854922   43.957172
 87.810439   43.936870
 87.809649   43.936890
 87.711768   43.888925
 87.672207   43.870176
 87.627051   43.849819
 87.607812   43.843872
 87.605410   43.843350
> FaultNo.3314   color.2
 80.378506   42.126694
 80.584556   42.120879
 80.649740   42.125821
 80.644194   42.126299
 80.779741   42.138491
 81.060234   42.156560
 81.061431   42.156030
 81.080527   42.158422
 81.111616   42.161474
 81.147402   42.165523
 81.162178   42.166773
 81.189321   42.168760
 81.209512   42.170396
 81.218838   42.171235
 81.232822   42.172496
 81.264731   42.176026
 81.267041   42.175952
 81.295088   42.179599
 81.326216   42.183139
 81.353472   42.186231
 81.380713   42.189316
 81.398638   42.191568
 81.420405   42.193687
 81.442236   42.196367
 81.467168   42.199512
 81.489121   42.203911
 81.515874   42.210996
 81.524297   42.213941
 81.538732   42.217452
 81.551855   42.216279
 81.567012   42.212608
 81.592925   42.207080
 81.612100   42.204653
 81.631216   42.201655
 81.658931   42.200059
 81.677402   42.198804
 81.688965   42.198374
 81.753696   42.195371
 81.797769   42.195420
 81.827314   42.197739
 81.841318   42.198921
 81.857637   42.200014
 81.870049   42.200684
 81.934473   42.203916
 81.947139   42.204858
 81.951963   42.205371
 81.954365   42.205522
 81.955400   42.205586
 81.989941   42.221836
 82.058760   42.244673
 82.109121   42.263257
 82.159346   42.281490
 82.204951   42.296563
 82.240605   42.306616
 82.255586   42.310903
 82.259326   42.311802
 82.368232   42.334467
 82.428027   42.348154
 82.438672   42.350908
 82.444111   42.352417
 82.460840   42.356152
 82.486074   42.360175
 82.498516   42.361460
 82.505352   42.362573
 82.511963   42.363989
 82.519482   42.364858
 82.531104   42.365747
 82.540938   42.366338
 82.546885   42.366529
 82.555605   42.366832
 82.561680   42.366787
 82.565723   42.366841
 82.581514   42.366827
 82.615967   42.365791
 82.639092   42.365737
 82.667900   42.364321
 82.670400   42.364297
 82.675605   42.364331
 82.682734   42.364311
 82.692178   42.364585
 82.700742   42.364624
 82.714609   42.364785
 82.732295   42.364541
 82.749355   42.364190
 82.764688   42.364512
 82.772676   42.364673
 82.780225   42.365024
 82.784580   42.365054
 82.789961   42.365030
 82.798701   42.365327
 82.808389   42.365406
 82.819355   42.365967
 82.828672   42.366382
 82.846289   42.367290
 82.855654   42.367617
 82.865947   42.368115
 82.877158   42.369096
 82.893115   42.369942
 82.898857   42.369589
 82.910586   42.369473
 82.915273   42.368882
 82.918213   42.368882
 82.924473   42.368696
 82.928096   42.368862
 82.935977   42.369609
 82.947344   42.369786
 82.953643   42.370459
 82.968281   42.373305
 82.994629   42.377461
> FaultNo.3315   color.2
 83.083389   42.372900
 83.134727   42.366294
 83.135000   42.366328
 83.152412   42.373452
 83.219580   42.404536
 83.259795   42.420288
 83.275801   42.425317
 83.373467   42.466133
 83.628359   42.558818
 83.679375   42.571728
 83.701377   42.579487
> FaultNo.3318   color.2
 87.267803   42.289694
 87.221519   42.304177
 87.133999   42.331514
 87.078726   42.345637
 87.055763   42.354610
 86.997730   42.377040
 86.983485   42.385733
 86.962049   42.394756
 86.935299   42.402192
 86.898066   42.409046
 86.825820   42.420000
 86.775380   42.425867
 86.712142   42.426761
 86.691066   42.429115
 86.670376   42.433225
 86.627195   42.447451
 86.613930   42.451929
 86.604172   42.454504
 86.595852   42.454599
 86.587036   42.451625
 86.579295   42.445795
 86.567906   42.436210
 86.546423   42.425735
 86.528662   42.420424
 86.496678   42.414839
 86.472381   42.406735
 86.448072   42.401966
 86.429835   42.401018
 86.396873   42.403906
 86.362970   42.412843
 86.321005   42.423893
 86.296743   42.431804
 86.274915   42.436055
 86.227526   42.438598
 86.179272   42.438948
 86.144218   42.440958
 86.103039   42.438691
 86.077582   42.437461
 86.060373   42.439646
 86.021511   42.447909
 85.998704   42.452209
 85.946102   42.455138
> FaultNo.3319   color.2
 87.986468   42.167052
 87.970674   42.177596
 87.945111   42.189595
 87.893634   42.204740
 87.845661   42.216276
 87.823312   42.217956
 87.787717   42.216699
 87.771626   42.217136
 87.711613   42.222105
 87.674889   42.226846
 87.663438   42.231633
 87.623193   42.256077
 87.601041   42.270794
 87.592331   42.274343
 87.580171   42.275099
 87.558470   42.273276
 87.532775   42.266894
 87.486953   42.252301
 87.470421   42.249311
 87.456059   42.249645
 87.403672   42.255321
 87.351205   42.263404
 87.332169   42.269383
 87.308876   42.276938
> FaultNo.3320   color.2
 94.863135   44.125074
 94.807607   44.128237
 94.713867   44.132587
 94.658164   44.134546
 94.618701   44.138120
 94.576299   44.143633
 94.557559   44.146773
 94.522578   44.148256
 94.475488   44.148896
 94.432422   44.149805
 94.381690   44.152984
 94.331905   44.157226
 94.278145   44.167490
 94.230733   44.175327
 94.174394   44.186519
 94.122569   44.193686
 94.074736   44.200889
 94.036484   44.210039
 93.979365   44.223414
 93.962305   44.228203
 93.884121   44.259399
 93.850752   44.272710
 93.805655   44.295879
 93.742627   44.345303
 93.704238   44.370942
 93.673789   44.396035
 93.630254   44.419673
 93.587539   44.434742
 93.538955   44.447222
 93.495108   44.463648
 93.450420   44.485551
 93.408545   44.504370
 93.395674   44.511719
 93.372080   44.528027
 93.338515   44.549180
 93.304482   44.573238
 93.265977   44.600444
 93.231016   44.623955
 93.200684   44.646011
 93.165527   44.668359
 93.101289   44.707310
 93.092861   44.714311
 93.061475   44.741577
 93.011182   44.787363
> FaultNo.3322   color.2
 80.603784   43.716373
 80.707146   43.717813
 80.816425   43.717183
 80.873225   43.717407
 80.937519   43.712484
 80.997693   43.701101
 81.185945   43.651073
> FaultNo.3323   color.2
 92.483534   44.908812
 92.460555   44.908636
 92.428572   44.912542
 92.384045   44.921922
 92.334586   44.930509
 92.296572   44.937099
 92.250287   44.946481
 92.205430   44.958006
 92.186110   44.963110
 92.165670   44.965304
 92.134454   44.965306
 92.113422   44.962160
 92.081325   44.952735
 92.066299   44.948830
 92.054500   44.946942
 92.039703   44.947836
 92.009302   44.951924
 91.969467   44.959723
 91.939948   44.965336
 91.917686   44.967864
 91.883638   44.971854
 91.866864   44.971579
 91.842141   44.971053
 91.833651   44.971803
 91.816960   44.973764
 91.783257   44.978664
 91.754739   44.985125
 91.736075   44.990902
 91.695322   45.003966
 91.672727   45.010712
 91.654346   45.012374
 91.597221   45.024283
 91.562074   45.033246
 91.495560   45.046971
 91.484353   45.050191
> FaultNo.3324   color.2
 90.462168   46.169360
 90.460576   46.170000
 90.397120   46.218643
 90.387685   46.224205
 90.355088   46.248535
 90.303955   46.288560
 90.254482   46.329639
 90.223858   46.359019
 90.176025   46.401133
 90.164590   46.413077
 90.147461   46.426387
 90.112549   46.455328
 90.011978   46.539270
> FaultNo.3325   color.2
 80.809890   36.923848
 80.452005   36.837824
> FaultNo.3329   color.2
 84.129748   43.024729
 84.161705   43.029899
 84.176886   43.030554
 84.257180   43.025742
 84.292390   43.024630
 84.301493   43.024568
 84.304780   43.024545
 84.309060   43.023031
 84.334217   43.013206
 84.348609   43.011803
 84.404381   43.014839
 84.502781   43.008166
 84.550936   43.000133
 84.570105   42.997547
 84.602695   42.996500
 84.641031   42.991678
 84.675673   42.978901
 84.697406   42.965691
 84.714628   42.954750
 84.729677   42.949211
 84.746802   42.946616
 84.756658   42.946881
 84.775681   42.950757
 84.802834   42.956765
 84.822826   42.958395
 84.829121   42.957395
 84.853176   42.948211
 84.900346   42.933921
 84.941016   42.923404
 84.966451   42.920488
 85.024267   42.920301
 85.079807   42.919931
 85.149451   42.918222
 85.170019   42.913103
 85.195081   42.906245
> FaultNo.3337   color.2
 87.365301   43.863983
 87.441124   43.869454
 87.498533   43.873338
 87.559980   43.884164
 87.599816   43.900889
 87.635222   43.919714
 87.650958   43.931507
 87.695834   43.953270
 87.759938   43.981168
> FaultNo.3339   color.2
 83.662493   42.713436
 83.651333   42.722715
 83.642928   42.732440
 83.627627   42.743302
 83.617062   42.748397
 83.585046   42.761641
 83.580603   42.764017
 83.572331   42.770235
 83.570802   42.773173
 83.568200   42.778371
 83.565444   42.781648
 83.561306   42.784361
 83.543059   42.788662
 83.524042   42.791153
 83.506711   42.788331
 83.492359   42.786824
 83.442381   42.776859
 83.428264   42.774984
 83.408350   42.776570
 83.392052   42.780556
 83.380821   42.784279
 83.289221   42.798314
 83.210051   42.808264
 83.167382   42.815859
 83.110239   42.832377
> FaultNo.3340   color.2
 83.099076   42.845327
 83.073196   42.860788
 83.019989   42.873477
 82.945632   42.883768
 82.912400   42.889264
> FaultNo.3341   color.2
 82.912400   42.889264
 82.906214   42.890287
> FaultNo.3342   color.2
 75.082949   38.775097
 75.148965   38.743935
 75.192514   38.733794
 75.198247   38.732644
 75.213081   38.731792
 75.237778   38.729302
 75.255044   38.725889
 75.264610   38.718008
 75.281509   38.704070
 75.346865   38.634258
 75.369487   38.614053
 75.394038   38.588471
 75.431025   38.565921
 75.481509   38.541641
 75.499209   38.536238
 75.500928   38.535481
 75.510825   38.530945
 75.528838   38.523013
 75.575235   38.505168
 75.575459   38.503728
 75.582681   38.481528
 75.597212   38.434770
 75.613159   38.389162
 75.619434   38.368858
 75.620601   38.364805
 75.627143   38.335847
 75.631328   38.316059
 75.635044   38.292288
 75.635200   38.289734
 75.640269   38.254753
 75.645840   38.217629
 75.660679   38.157087
 75.676069   38.126384
 75.710557   38.087973
 75.752168   38.051980
 75.780493   38.023767
 75.788193   38.006692
 75.790684   38.002937
 75.792788   37.997590
 75.791397   37.941335
 75.795259   37.904688
 75.797241   37.869805
 75.801665   37.781084
 75.802646   37.743901
 75.803413   37.706345
 75.803350   37.698320
 75.809453   37.641059
 75.826074   37.611496
 75.870757   37.554871
 75.896108   37.529363
 75.897134   37.528242
 75.910781   37.513559
 75.916890   37.506111
 75.930044   37.485828
 75.939868   37.459934
 75.945557   37.439053
 75.951538   37.410937
> FaultNo.3368   color.2
 89.660107   43.241577
 89.592559   43.230864
 89.582236   43.229517
 89.548174   43.225585
 89.521914   43.222871
 89.486650   43.223028
 89.416279   43.222881
 89.333770   43.222221
 89.233369   43.226557
 89.152373   43.231050
 89.046367   43.243398
 88.963389   43.255816
 88.903379   43.267461
> FaultNo.3369   color.2
 88.934912   43.221084
 89.033633   43.202984
> FaultNo.3373   color.2
 87.608662   43.689639
 87.622881   43.689512
 87.706358   43.680356
 87.818877   43.665913
 87.839287   43.662016
 87.920029   43.642969
> FaultNo.3374   color.2
 87.575293   43.820952
 87.552285   43.820239
 87.475342   43.818242
 87.423828   43.818037
 87.388018   43.813506
 87.376113   43.812578
 87.328428   43.808237
 87.282891   43.795796
 87.265303   43.790346
 87.246895   43.783760
 87.218154   43.776181
 87.197451   43.771914
 87.172764   43.767138
 87.043145   43.745586
> FaultNo.3376   color.2
 86.247773   41.727959
 86.252324   41.725683
 86.253486   41.725323
 86.258008   41.723100
 86.281670   41.713257
 86.323467   41.697740
 86.342773   41.690556
 86.345456   41.689590
> FaultNo.3377   color.2
 86.345456   41.689590
 86.366494   41.682017
 86.416680   41.666973
 86.510654   41.642427
 86.527998   41.637378
 86.628330   41.614732
 86.644756   41.611744
 86.659346   41.608794
 86.696758   41.602080
 86.719580   41.598316
 86.756123   41.594351
 86.767998   41.593491
 86.789023   41.592490
 86.840185   41.587607
 86.878535   41.582886
 86.900381   41.577710
 86.928604   41.571065
 86.972353   41.564155
 86.992451   41.562447
 87.026250   41.560518
 87.043662   41.560903
 87.060117   41.560625
 87.098457   41.560977
 87.116553   41.560053
 87.139092   41.559180
 87.166006   41.558238
 87.195810   41.557192
 87.225811   41.556069
 87.273506   41.553477
 87.298750   41.552090
 87.317607   41.550395
 87.334023   41.548681
 87.458975   41.540156
 87.541885   41.531460
 87.558826   41.529303
 87.558838   41.529302
 87.553264   41.528172
 87.557002   41.528994
 87.558826   41.529303
 87.568252   41.530899
 87.579160   41.532349
 87.590410   41.533843
 87.601279   41.535494
 87.617979   41.538828
 87.644795   41.542007
 87.673887   41.544971
 87.678272   41.545625
 87.683731   41.546328
 87.690293   41.547232
 87.697266   41.548178
 87.705274   41.548930
 87.716709   41.549663
 87.732588   41.550601
 87.751211   41.551602
 87.770742   41.552402
 87.836826   41.553784
 87.889688   41.550898
 87.935420   41.547252
 87.974580   41.542827
 88.051123   41.536758
 88.053945   41.536670
 88.066729   41.535991
 88.088691   41.533179
 88.100849   41.531567
 88.164326   41.523252
 88.192305   41.520084
 88.218398   41.517905
 88.227607   41.516801
 88.244922   41.515205
 88.269795   41.514258
 88.279033   41.513486
 88.310430   41.512354
 88.338545   41.512671
 88.359619   41.511753
 88.385459   41.509839
 88.410811   41.507583
 88.452764   41.504086
 88.498877   41.501753
 88.572041   41.490874
 88.577891   41.490161
 88.632803   41.481480
 88.722480   41.469658
 88.742734   41.467842
 88.741748   41.467646
> FaultNo.3378   color.2
 88.741748   41.467646
 88.767520   41.472304
 88.807070   41.479604
 88.838857   41.484936
 88.872276   41.490147
 88.927812   41.495620
 88.944629   41.496846
 88.963701   41.499399
 88.979961   41.500703
 88.997578   41.501304
 89.014326   41.502559
 89.036338   41.501132
 89.058057   41.499917
 89.079805   41.496684
 89.108779   41.493174
 89.110283   41.493061
 89.126113   41.491299
 89.126328   41.491269
 89.145166   41.488647
 89.166787   41.485659
 89.234668   41.470898
 89.242012   41.469658
 89.286289   41.461709
 89.309170   41.457403
 89.321563   41.454326
 89.340117   41.449468
 89.355567   41.443843
 89.368252   41.441040
 89.428476   41.424707
 89.456904   41.414082
 89.521699   41.386470
 89.536162   41.379366
 89.538291   41.377901
 89.544893   41.376177
 89.580869   41.368882
 89.608125   41.366065
 89.642187   41.357022
 89.646484   41.355620
 89.676475   41.347725
 89.700029   41.342554
 89.729170   41.335151
 89.757500   41.328511
 89.778281   41.323593
 89.787295   41.322261
 89.804326   41.318887
 89.814033   41.317612
 89.836982   41.315875
 89.859316   41.316064
 89.880049   41.317012
 89.898379   41.317827
 89.909873   41.318647
> FaultNo.3379   color.2
 88.741748   41.467646
 88.726475   41.464644
 88.711162   41.462070
 88.692773   41.457867
 88.634111   41.446797
 88.628936   41.445909
 88.628350   41.445777
 88.592510   41.440323
 88.528183   41.429311
 88.511826   41.425923
 88.376133   41.405825
 88.329395   41.396025
 88.305371   41.389795
 88.253779   41.379488
 88.224590   41.373383
 88.215322   41.370947
 88.210752   41.370098
 88.175078   41.365894
 88.168545   41.365229
 88.165527   41.365210
 88.151162   41.364585
 88.137373   41.364859
 88.119892   41.365615
 88.107080   41.366362
 88.072949   41.369775
 88.062920   41.370806
 88.054121   41.371792
 88.048193   41.372983
 88.041328   41.375298
 88.027783   41.379937
 88.002334   41.390976
 87.975420   41.402700
 87.947490   41.412363
 87.919414   41.418575
 87.905811   41.420986
 87.881279   41.424341
 87.872207   41.425948
 87.834932   41.430288
 87.768398   41.434614
 87.720830   41.432261
 87.707090   41.431186
 87.685996   41.428906
 87.638164   41.418925
 87.557900   41.394453
 87.531162   41.386045
 87.450889   41.358741
 87.427842   41.350923
 87.376221   41.333335
 87.342266   41.325718
 87.327598   41.323242
 87.311142   41.321479
 87.297412   41.319678
 87.242568   41.314507
 87.210576   41.311650
 87.181358   41.310098
 87.168574   41.308960
 87.128310   41.302779
 87.120908   41.300132
> FaultNo.3380   color.2
 89.083486   41.107011
 89.098965   41.106489
 89.135557   41.108023
 89.165830   41.110439
 89.169473   41.110317
 89.182295   41.111245
 89.209834   41.113750
 89.232852   41.117095
 89.254023   41.119810
 89.256748   41.119707
 89.313154   41.130845
 89.343682   41.137359
 89.358730   41.141851
 89.386074   41.147944
 89.394150   41.149472
 89.423350   41.155600
 89.467607   41.166030
 89.528838   41.177125
 89.600078   41.193227
 89.616992   41.197593
 89.632842   41.202105
 89.663242   41.209619
 89.689512   41.214941
 89.707891   41.218115
 89.708154   41.218257
 89.712900   41.220117
 89.718164   41.221617
 89.734277   41.229326
 89.742559   41.231499
 89.758144   41.233725
 89.788838   41.236538
 89.799975   41.242171
 89.814658   41.260757
 89.829082   41.273916
 89.836826   41.279394
 89.851201   41.288018
 89.883779   41.305132
 89.897969   41.312793
 89.919980   41.323609
 89.925342   41.327129
 89.948584   41.338565
 89.970381   41.350713
 89.990957   41.359448
 90.004053   41.363848
 90.015263   41.365986
 90.024277   41.367139
 90.049434   41.372158
 90.071308   41.378584
 90.112549   41.390855
 90.175957   41.408803
 90.224795   41.425088
 90.268701   41.442802
 90.304951   41.459161
 90.315508   41.463935
 90.323174   41.467339
 90.344336   41.478091
 90.394072   41.501260
 90.463076   41.531031
 90.551377   41.571323
 90.621592   41.606988
 90.654394   41.627597
 90.654638   41.627784
 90.655303   41.627671
 90.677315   41.630429
 90.685908   41.631875
 90.746816   41.644531
 90.790107   41.657437
 90.958203   41.701655
 91.003154   41.711474
> FaultNo.3381   color.2
 89.918419   41.647736
 89.914668   41.647651
 89.912432   41.647584
 89.909863   41.647514
 89.907002   41.647461
 89.903877   41.647417
 89.900508   41.647387
 89.896934   41.647374
 89.893359   41.647378
 89.890664   41.647388
 89.887920   41.647393
 89.885137   41.647378
 89.882334   41.647348
 89.879531   41.647290
 89.876738   41.647202
 89.873965   41.647075
 89.871230   41.646895
 89.868555   41.646665
 89.864619   41.646206
 89.861513   41.645742
 89.858555   41.645229
 89.855791   41.644697
 89.853203   41.644150
 89.850830   41.643623
 89.848691   41.643135
 89.846797   41.642705
 89.836748   41.641719
 89.831982   41.642319
 89.828633   41.643022
 89.824531   41.644126
 89.819541   41.645747
 89.815752   41.647114
 89.813701   41.647881
 89.811592   41.648692
 89.809395   41.649546
 89.807129   41.650420
 89.804814   41.651324
 89.802451   41.652241
 89.800058   41.653168
 89.797637   41.654097
 89.795205   41.655019
 89.792764   41.655928
 89.790322   41.656821
 89.787881   41.657685
 89.785478   41.658516
 89.781348   41.659859
 89.778252   41.660815
 89.775205   41.661709
 89.772207   41.662549
 89.769238   41.663340
 89.766309   41.664092
 89.763398   41.664810
 89.760527   41.665498
 89.757686   41.666162
 89.754853   41.666807
 89.752041   41.667441
 89.747138   41.668535
 89.744160   41.669199
 89.741143   41.669863
 89.738086   41.670537
 89.734961   41.671220
 89.731767   41.671914
 89.728477   41.672627
 89.725078   41.673355
 89.721553   41.674111
 89.717881   41.674893
 89.713379   41.675840
 89.710888   41.676367
 89.708350   41.676890
 89.705791   41.677417
 89.703213   41.677945
 89.700616   41.678462
 89.698027   41.678974
 89.695439   41.679473
 89.692871   41.679961
 89.690322   41.680429
 89.687813   41.680874
 89.685342   41.681299
 89.682930   41.681694
 89.680576   41.682066
 89.678301   41.682402
 89.676094   41.682705
 89.668057   41.683555
 89.664297   41.683784
 89.660830   41.683882
 89.657617   41.683868
 89.654629   41.683750
 89.651807   41.683545
 89.649131   41.683262
 89.645440   41.682759
 89.642275   41.682226
 89.639180   41.681626
 89.636133   41.680982
 89.633076   41.680302
 89.629971   41.679614
 89.626807   41.678921
 89.624092   41.678340
 89.621416   41.677784
 89.618848   41.677256
 89.616436   41.676773
 89.614209   41.676333
 89.612236   41.675953
 89.604951   41.674732
 89.602578   41.674346
 89.598545   41.674091
 89.595928   41.673921
 89.592852   41.673745
 89.589414   41.673584
 89.584766   41.673417
 89.581885   41.673350
 89.578867   41.673311
 89.575762   41.673300
 89.572568   41.673334
 89.568066   41.673452
 89.565186   41.673570
 89.562344   41.673716
 89.559541   41.673892
 89.556816   41.674096
 89.554189   41.674326
 89.548516   41.674975
 89.545303   41.675450
 89.542129   41.676006
 89.538896   41.676655
 89.533857   41.677793
 89.531279   41.678413
 89.528838   41.679024
 89.526601   41.679584
 89.524658   41.680068
 89.511319   41.683882
 89.508320   41.684829
 89.506504   41.685410
 89.504561   41.686035
 89.502510   41.686699
 89.500361   41.687403
 89.498145   41.688140
 89.495849   41.688901
 89.493496   41.689692
 89.491094   41.690513
 89.488652   41.691347
 89.486201   41.692207
 89.483721   41.693086
 89.481260   41.693970
 89.478789   41.694873
 89.476357   41.695776
 89.473945   41.696689
 89.470625   41.697984
 89.467686   41.699156
 89.464805   41.700327
 89.461992   41.701499
 89.459248   41.702671
 89.456553   41.703823
 89.453926   41.704975
 89.451338   41.706109
 89.448789   41.707231
 89.446299   41.708335
 89.443847   41.709429
 89.441435   41.710493
 89.439043   41.711538
 89.434170   41.713638
 89.431357   41.714824
 89.428564   41.715987
 89.425791   41.717115
 89.423027   41.718218
 89.420273   41.719291
 89.417529   41.720347
 89.414756   41.721382
 89.411983   41.722397
 89.409180   41.723393
 89.405606   41.724639
 89.402920   41.725547
 89.400205   41.726441
 89.397500   41.727320
 89.394775   41.728179
 89.392051   41.729018
 89.389326   41.729834
 89.386611   41.730630
 89.383906   41.731401
 89.381201   41.732149
 89.378535   41.732866
 89.372744   41.734351
 89.369795   41.735068
 89.366904   41.735747
 89.364092   41.736382
 89.361358   41.736978
 89.358701   41.737534
 89.356152   41.738047
 89.353701   41.738516
 89.351387   41.738936
 89.346074   41.739810
 89.342559   41.740288
 89.339287   41.740660
 89.336162   41.740937
 89.333086   41.741132
 89.328359   41.741309
 89.325371   41.741343
 89.322383   41.741313
 89.319404   41.741221
 89.316435   41.741054
 89.311973   41.740650
 89.308965   41.740249
 89.305957   41.739712
 89.302920   41.739033
 89.299873   41.738179
 89.295498   41.736655
 89.293057   41.735659
 89.290694   41.734590
 89.288457   41.733466
 89.286367   41.732310
 89.284482   41.731133
 89.281592   41.728940
 89.279326   41.726577
 89.277129   41.723526
 89.274717   41.719434
 89.273574   41.717354
 89.272764   41.715830
 89.271943   41.714238
 89.271094   41.712593
 89.270244   41.710904
 89.269385   41.709190
 89.268525   41.707465
 89.267676   41.705747
 89.266836   41.704053
 89.266025   41.702393
 89.265235   41.700786
 89.264483   41.699244
 89.263769   41.697788
 89.263096   41.696426
 89.260117   41.690596
 89.258476   41.687954
 89.256933   41.686255
 89.253252   41.684170
 89.250801   41.683491
 89.245391   41.683379
 89.239209   41.685454
 89.236504   41.686553
 89.234179   41.687519
 89.231826   41.688545
 89.229561   41.689585
 89.226260   41.691279
 89.222197   41.693648
 89.215830   41.697593
 89.214356   41.698516
 89.212842   41.699463
 89.211260   41.700459
 89.209600   41.701504
 89.207871   41.702593
 89.206103   41.703711
 89.204287   41.704859
 89.202451   41.706031
 89.200586   41.707203
 89.198711   41.708389
 89.196846   41.709581
 89.195000   41.710757
 89.193174   41.711924
 89.191377   41.713061
 89.189639   41.714179
 89.187939   41.715259
 89.186328   41.716304
 89.184785   41.717295
 89.177920   41.721744
 89.174141   41.724258
 89.170235   41.726894
 89.165811   41.729932
 89.160488   41.733619
 89.158535   41.734976
 89.157051   41.736005
 89.155498   41.737075
 89.153906   41.738184
 89.152256   41.739327
 89.150566   41.740494
 89.148828   41.741694
 89.147061   41.742910
 89.145264   41.744151
 89.143428   41.745406
 89.141582   41.746665
 89.139717   41.747944
 89.137832   41.749219
 89.135947   41.750498
 89.134053   41.751773
 89.132158   41.753047
 89.130264   41.754307
 89.128389   41.755556
 89.126523   41.756783
 89.124688   41.757993
 89.122861   41.759179
 89.121074   41.760337
 89.119316   41.761465
 89.117588   41.762559
 89.111943   41.766050
 89.108779   41.767949
 89.105811   41.769697
 89.103018   41.771289
 89.100430   41.772744
 89.098047   41.774052
 89.095859   41.775229
 89.093877   41.776275
 89.092100   41.777202
 89.090527   41.778008
 89.089170   41.778696
 89.084326   41.781167
 89.077871   41.784820
 89.076123   41.785811
 89.074209   41.786889
 89.072178   41.788033
 89.070059   41.789219
 89.067900   41.790424
 89.065723   41.791630
 89.063574   41.792813
 89.059014   41.795289
 89.056318   41.796729
 89.053623   41.798139
 89.050918   41.799531
 89.048154   41.800928
 89.045273   41.802358
 89.041221   41.804331
 89.038818   41.805484
 89.036338   41.806655
 89.033779   41.807847
 89.031123   41.809067
 89.028379   41.810303
 89.025547   41.811568
 89.022627   41.812852
 89.019873   41.814048
 89.017461   41.815083
 89.015029   41.816123
 89.012578   41.817163
 89.010117   41.818199
 89.007676   41.819233
 89.005254   41.820249
 89.002861   41.821255
 89.000527   41.822241
 88.998242   41.823203
 88.996045   41.824141
 88.992119   41.825820
 88.988975   41.827149
 88.985811   41.828452
 88.982529   41.829736
 88.979033   41.831030
 88.975205   41.832343
 88.970947   41.833701
 88.968623   41.834404
 88.966436   41.835044
 88.964170   41.835688
 88.961826   41.836347
 88.959414   41.837012
 88.956934   41.837690
 88.954404   41.838374
 88.951817   41.839073
 88.949189   41.839771
 88.946533   41.840479
 88.943858   41.841187
 88.941172   41.841909
 88.938477   41.842631
 88.935781   41.843360
 88.933096   41.844087
 88.930430   41.844824
 88.927207   41.845722
 88.924219   41.846577
 88.921250   41.847432
 88.918301   41.848296
 88.915361   41.849165
 88.912442   41.850049
 88.909521   41.850942
 88.906601   41.851846
 88.903691   41.852764
 88.900752   41.853696
 88.897813   41.854649
 88.894853   41.855616
 88.891865   41.856602
 88.888848   41.857608
 88.884150   41.859195
 88.881572   41.860068
 88.878994   41.860953
 88.876416   41.861836
 88.873838   41.862720
