115.682787063	-4310.92279425	129.700093056
117.677287223	-4296.50099284	107.672780185
119.671786387	-4282.22821753	94.0306424527
121.666284558	-4268.14831946	84.0669922295
123.660781737	-4254.30547541	70.3650490587
125.655277927	-4240.74414415	51.9390820284
127.649773129	-4227.50902259	35.3561052653
129.644267346	-4214.64500162	28.9419893839
131.638760581	-4202.19712191	14.8829104914
133.633252834	-4190.21052936	-0.121277467025
135.627744109	-4178.73043062	-14.7166945871
137.622234408	-4167.80204844	-49.7852362888
139.616723732	-4157.47057706	-73.1279679254
141.611212084	-4147.78113762	-91.4420872922
143.605699466	-4138.77873359	-105.824645846
145.60018588	-4130.50820644	-118.94492336
147.594671329	-4123.0141913	-135.878160852
149.589155814	-4116.341073	-154.612010643
151.583639338	-4110.53294219	-173.590750526
153.578121903	-4105.63355191	-186.74222019
155.572603511	-4101.68627435	-194.360052674
157.567084164	-4098.73405809	-163.613938962
159.561563864	-4096.81938573	-177.456417826
161.556042615	-4095.98423191	-186.224015042
163.550520416	-4096.27002197	-174.368723738
165.544997272	-4097.717591	-150.293487823
167.539473184	-4100.3671436	-176.940752957
169.533948154	-4104.25821418	-206.034506411
171.528422184	-4109.42962797	-229.167968641
173.522895277	-4115.91946269	-246.52692062
175.517367435	-4123.76501098	-249.805229831
177.511838659	-4133.00274361	-218.10903824
179.506308953	-4143.66827349	-179.537681452
181.500778318	-4155.79632055	-130.154738984
183.495246757	-4169.42067745	-76.2308366349
185.489714271	-4184.57417622	-21.7872306709
187.484180862	-4201.28865595	30.0427148435
189.478646534	-4219.59493129	67.6597146911
191.473111288	-4239.52276206	92.6645751144
193.467575126	-4261.10082394	107.97139768
195.462038051	-4284.35668011	101.656773178
197.456500064	-4309.31675408	112.228895025
199.450961169	-4336.00630365	137.630149911
